ligand,generation,genetic_score
0,0,33083.7
0,1,-1.57105
0,2,-1.57105
0,3,-2.08109
0,4,-2.08109
0,5,-2.08109
0,6,-2.09299
0,7,-2.08109
0,8,-2.08985
0,9,-2.08109
0,10,-2.09317
0,11,-2.08109
0,12,-2.09239
0,13,-2.08109
0,14,-2.08109
0,15,-2.08109
0,16,-2.08109
0,17,-2.08109
0,18,-2.08109
0,19,-2.08109
0,20,-2.09341
0,21,-2.08109
0,22,-2.08994
0,23,-2.08994
0,24,-2.09075
0,25,-2.08994
0,26,-2.08994
0,27,-2.24121
0,28,-2.41026
0,29,-3.71462
0,30,-3.71462
0,31,-4.1365
0,32,-4.2358
0,33,-4.41139
0,34,-4.41653
0,35,-4.48132
0,36,-4.48132
0,37,-4.54578
0,38,-4.55433
0,39,-4.57786
0,40,-4.58713
0,41,-4.57962
0,42,-4.58201
0,43,-4.59075
0,44,-4.59156
0,45,-4.5924
0,46,-4.5924
0,47,-4.5924
0,48,-4.5924
0,49,-4.5924
0,50,-4.5924
0,51,-4.5941
0,52,-4.5941
0,53,-4.5952
0,54,-4.5996
0,55,-4.59751
0,56,-4.59969
0,57,-4.60249
0,58,-4.60249
0,59,-4.60249
0,60,-4.60249
0,61,-4.60249
0,62,-4.60249
0,63,-4.60249
0,64,-4.60249
0,65,-4.60249
0,66,-4.60529
0,67,-4.60249
0,68,-4.60249
0,69,-4.60249
0,70,-4.61033
0,71,-4.60249
0,72,-4.60249
0,73,-4.60249
0,74,-4.60249
0,75,-4.60249
0,76,-4.60653
0,77,-4.60249
0,78,-4.61002
0,79,-4.60249
0,80,-4.60249
0,81,-4.60274
0,82,-4.61136
0,83,-4.60274
0,84,-4.60386
0,85,-4.60301
0,86,-4.60301
0,87,-4.60333
0,88,-4.60347
0,89,-4.60301
0,90,-4.60333
0,91,-4.60333
0,92,-4.60333
0,93,-4.60383
0,94,-4.60383
0,95,-4.60333
0,96,-4.60333
0,97,-4.60333
0,98,-4.61137
0,99,-4.60333
