ligand,generation,genetic_score
0,0,33083.7
0,1,83.06
0,2,0.534531
0,3,-0.459667
0,4,-2.21107
0,5,-2.21107
0,6,-2.32531
0,7,-2.32531
0,8,-2.51636
0,9,-2.77707
0,10,-2.77707
0,11,-2.77707
0,12,-2.81988
0,13,-2.81988
0,14,-2.99485
0,15,-3.16184
0,16,-3.25333
0,17,-3.38602
0,18,-3.38602
0,19,-3.54018
0,20,-3.54018
0,21,-3.56088
0,22,-3.56088
0,23,-3.5691
0,24,-3.58451
0,25,-3.58451
0,26,-3.66453
0,27,-3.66453
0,28,-3.66453
0,29,-3.66453
0,30,-3.66453
0,31,-3.66453
0,32,-3.66453
0,33,-3.66453
0,34,-3.66453
0,35,-3.66453
0,36,-3.66453
0,37,-3.71364
0,38,-3.71364
0,39,-3.71364
0,40,-3.71364
0,41,-3.71364
0,42,-3.73019
0,43,-3.73019
0,44,-3.73185
0,45,-3.73185
0,46,-3.73185
0,47,-3.73185
0,48,-3.73185
0,49,-3.73185
0,50,-3.74318
0,51,-3.74318
0,52,-3.74318
0,53,-3.74489
0,54,-3.74489
0,55,-3.74713
0,56,-3.74713
0,57,-3.74713
0,58,-3.74713
0,59,-3.75044
0,60,-3.75044
0,61,-3.75044
0,62,-3.75773
0,63,-3.75773
0,64,-3.75773
0,65,-3.75773
0,66,-3.76139
0,67,-3.76139
0,68,-3.76139
0,69,-3.76139
0,70,-3.76139
0,71,-3.76139
0,72,-3.76139
0,73,-3.76139
0,74,-3.76139
0,75,-3.76139
0,76,-3.76191
0,77,-3.76191
0,78,-3.76191
0,79,-3.76191
0,80,-3.76191
0,81,-3.76191
0,82,-3.76191
0,83,-3.76191
0,84,-3.76191
0,85,-3.76191
0,86,-3.76191
0,87,-3.76191
0,88,-3.76191
0,89,-3.76191
0,90,-3.76191
0,91,-3.76191
0,92,-3.76191
0,93,-3.76191
0,94,-3.76191
0,95,-3.76191
0,96,-3.76191
0,97,-3.76191
0,98,-3.78839
0,99,-3.78839
