ligand,generation,genetic_score
0,0,131824
0,1,3289.05
0,2,3289.05
0,3,1641.03
0,4,1202.57
0,5,593.876
0,6,556.159
0,7,474.194
0,8,403.808
0,9,276.915
0,10,267.619
0,11,210.031
0,12,210.031
0,13,201.49
0,14,199.429
0,15,186.557
0,16,186.018
0,17,177.586
0,18,177.299
0,19,172.448
0,20,171.894
0,21,174.893
0,22,172.857
0,23,176.601
0,24,175.13
0,25,174.12
0,26,174.12
0,27,171.366
0,28,170.936
0,29,175.637
0,30,175.288
0,31,177.467
0,32,173.642
0,33,177.008
0,34,172.197
0,35,174.251
0,36,174.002
0,37,172.5
0,38,172.5
0,39,171.486
0,40,171.298
0,41,175.662
0,42,169.64
0,43,175.125
0,44,169.483
0,45,176.506
0,46,174.372
0,47,174.576
0,48,173.626
0,49,176.213
0,50,175.736
0,51,171.056
0,52,170.138
0,53,170.22
0,54,169.352
0,55,171.945
0,56,171.158
0,57,175.138
0,58,174.422
0,59,171.678
0,60,171.678
0,61,172.108
0,62,170.777
0,63,178.117
0,64,176.763
0,65,172.24
0,66,169.789
0,67,173.934
0,68,173.907
0,69,170.091
0,70,169.889
0,71,175.905
0,72,172.621
0,73,174.119
0,74,171.523
0,75,173.822
0,76,172.587
0,77,172.18
0,78,170.12
0,79,172.08
0,80,172.049
0,81,174.453
0,82,172.696
0,83,174.682
0,84,174.201
0,85,171.77
0,86,169.856
0,87,171.044
0,88,170.736
0,89,171.489
0,90,169.426
0,91,172.099
0,92,171.348
0,93,168.466
0,94,167.752
0,95,175.362
0,96,172.342
0,97,172.554
0,98,171.23
0,99,172.069
