ligand,generation,genetic_score
0,0,131824
0,1,53284
0,2,36878.6
0,3,1869.23
0,4,3031.83
0,5,1870.26
0,6,1844.96
0,7,1831.94
0,8,1819.29
0,9,1808.38
0,10,1804.93
0,11,1756.48
0,12,1756.48
0,13,1728
0,14,1720.78
0,15,1720.78
0,16,1720.78
0,17,1720.78
0,18,1720.78
0,19,1719.01
0,20,1719.01
0,21,1719.01
0,22,1719.01
0,23,1715.65
0,24,1715.65
0,25,1715.65
0,26,1715.65
0,27,1715.65
0,28,1715.65
0,29,1715.65
0,30,1715.65
0,31,1715.65
0,32,1715.65
0,33,1715.65
0,34,1715.65
0,35,1715.65
0,36,1715.65
0,37,1715.22
0,38,1715.22
0,39,1715.22
0,40,1715.22
0,41,1715.19
0,42,1715.19
0,43,1714.38
0,44,1714.38
0,45,1714.38
0,46,1714.38
0,47,1714.38
0,48,1714.38
0,49,1714.38
0,50,1714.38
0,51,1714.07
0,52,1714.07
0,53,1714.05
0,54,1714.05
0,55,1714.05
0,56,1714.05
0,57,1714.05
0,58,1714.05
0,59,1714.05
0,60,1714.05
0,61,1714.05
0,62,1714.05
0,63,1714.05
0,64,1714.05
0,65,1714.05
0,66,1714.05
0,67,1714.05
0,68,1714.05
0,69,1714.05
0,70,1714.05
0,71,1714.05
0,72,1714.05
0,73,1714.05
0,74,1714.05
0,75,1714.05
0,76,1714.05
0,77,1714.05
0,78,1714.05
0,79,1714.05
0,80,1714.05
0,81,1714.05
0,82,1714.05
0,83,1714.05
0,84,1714.05
0,85,1714.05
0,86,1714.05
0,87,1714.05
0,88,1714.05
0,89,1714.05
0,90,1714.05
0,91,1714.05
0,92,1714.05
0,93,1714.05
0,94,1714.05
0,95,1714.05
0,96,1714.05
0,97,1714.05
0,98,1714.05
0,99,1714.05
