ligand,generation,genetic_score
0,0,81128.5
0,1,517.479
0,2,517.479
0,3,28.1831
0,4,28.1831
0,5,16.226
0,6,15.1521
0,7,1.53936
0,8,0.24378
0,9,-2.14716
0,10,-2.37751
0,11,-2.3095
0,12,-2.39122
0,13,-2.39775
0,14,-2.40632
0,15,-2.30579
0,16,-2.35526
0,17,-2.31225
0,18,-2.31225
0,19,-2.39656
0,20,-2.41433
0,21,-2.37866
0,22,-2.41603
0,23,-2.48047
0,24,-2.50765
0,25,-2.46905
0,26,-2.50674
0,27,-2.402
0,28,-2.43146
0,29,-2.402
0,30,-2.48423
0,31,-2.47131
0,32,-2.43884
0,33,-2.49051
0,34,-2.5096
0,35,-2.46441
0,36,-2.46441
0,37,-2.33447
0,38,-2.3657
0,39,-2.38028
0,40,-2.41689
0,41,-2.40017
0,42,-2.45219
0,43,-2.49084
0,44,-2.55352
0,45,-2.3734
0,46,-2.43375
0,47,-2.41007
0,48,-2.44879
0,49,-2.41716
0,50,-2.53193
0,51,-2.4553
0,52,-2.48915
0,53,-2.43755
0,54,-2.47616
0,55,-2.34789
0,56,-2.4332
0,57,-2.41501
0,58,-2.50142
0,59,-2.40666
0,60,-2.44135
0,61,-2.42806
0,62,-2.51855
0,63,-2.55551
0,64,-2.55551
0,65,-2.44648
0,66,-2.49143
0,67,-2.45464
0,68,-2.45464
0,69,-2.50137
0,70,-2.51563
0,71,-2.41225
0,72,-2.43903
0,73,-2.48384
0,74,-2.49664
0,75,-2.44943
0,76,-2.51261
0,77,-2.48009
0,78,-2.52704
0,79,-2.4144
0,80,-2.42609
0,81,-2.43263
0,82,-2.47074
0,83,-2.43008
0,84,-2.49252
0,85,-2.46985
0,86,-2.51786
0,87,-2.42389
0,88,-2.44512
0,89,-2.35553
0,90,-2.44522
0,91,-2.3752
0,92,-2.4284
0,93,-2.33097
0,94,-2.45609
0,95,-2.42106
0,96,-2.42106
0,97,-2.43791
0,98,-2.49533
0,99,-2.39962
