ligand,generation,genetic_score
0,0,81128.5
0,1,8112.12
0,2,536.895
0,3,13.7995
0,4,13.7995
0,5,0.417073
0,6,-1.37553
0,7,-5.02838
0,8,-5.02838
0,9,-5.69813
0,10,-5.70656
0,11,-6.85987
0,12,-7.04878
0,13,-7.51535
0,14,-7.61085
0,15,-7.66327
0,16,-7.84137
0,17,-7.84137
0,18,-7.84495
0,19,-7.90242
0,20,-7.9055
0,21,-7.92775
0,22,-8.05699
0,23,-8.05699
0,24,-8.06963
0,25,-8.08368
0,26,-8.11044
0,27,-8.11044
0,28,-8.11044
0,29,-8.12138
0,30,-8.12138
0,31,-8.1288
0,32,-8.1288
0,33,-8.1288
0,34,-8.1288
0,35,-8.1288
0,36,-8.1288
0,37,-8.1288
0,38,-8.1288
0,39,-8.1288
0,40,-8.1288
0,41,-8.1355
0,42,-8.1355
0,43,-8.1355
0,44,-8.1355
0,45,-8.13592
0,46,-8.13592
0,47,-8.13625
0,48,-8.13625
0,49,-8.13625
0,50,-8.13625
0,51,-8.14073
0,52,-8.14073
0,53,-8.14073
0,54,-8.14073
0,55,-8.14387
0,56,-8.14387
0,57,-8.14387
0,58,-8.14387
0,59,-8.14387
0,60,-8.14387
0,61,-8.14387
0,62,-8.14387
0,63,-8.14387
0,64,-8.14387
0,65,-8.14387
0,66,-8.14705
0,67,-8.14705
0,68,-8.14705
0,69,-8.14705
0,70,-8.15103
0,71,-8.15103
0,72,-8.15103
0,73,-8.15103
0,74,-8.15103
0,75,-8.15103
0,76,-8.15103
0,77,-8.15103
0,78,-8.15103
0,79,-8.15103
0,80,-8.15103
0,81,-8.15103
0,82,-8.15103
0,83,-8.15103
0,84,-8.15103
0,85,-8.15103
0,86,-8.15541
0,87,-8.15541
0,88,-8.15975
0,89,-8.15975
0,90,-8.15975
0,91,-8.15975
0,92,-8.15975
0,93,-8.15975
0,94,-8.15975
0,95,-8.15975
0,96,-8.15975
0,97,-8.15975
0,98,-8.15975
0,99,-8.16292
