ligand,generation,genetic_score
0,0,81128.5
0,1,8112.12
0,2,536.895
0,3,13.7995
0,4,13.7995
0,5,12.1581
0,6,12.1581
0,7,0.0630136
0,8,-0.266149
0,9,-5.72773
0,10,-5.72773
0,11,-5.75671
0,12,-6.01907
0,13,-6.73795
0,14,-6.99042
0,15,-7.01809
0,16,-7.17461
0,17,-7.26398
0,18,-7.26398
0,19,-7.26398
0,20,-7.26398
0,21,-7.31383
0,22,-7.3512
0,23,-7.4378
0,24,-7.46353
0,25,-7.47756
0,26,-7.47921
0,27,-7.49338
0,28,-7.49338
0,29,-7.50083
0,30,-7.50999
0,31,-7.50999
0,32,-7.50999
0,33,-7.50999
0,34,-7.50999
0,35,-7.51528
0,36,-7.51528
0,37,-7.70341
0,38,-7.71299
0,39,-7.76575
0,40,-7.77272
0,41,-7.77889
0,42,-7.77889
0,43,-7.77889
0,44,-7.77889
0,45,-7.77889
0,46,-7.77889
0,47,-7.78919
0,48,-7.78919
0,49,-7.78919
0,50,-7.78919
0,51,-7.7969
0,52,-7.7969
0,53,-7.7969
0,54,-7.7969
0,55,-7.7969
0,56,-7.87541
0,57,-7.87541
0,58,-7.87541
0,59,-7.88719
0,60,-7.9951
0,61,-8.00688
0,62,-8.00688
0,63,-8.0151
0,64,-8.0151
0,65,-8.0151
0,66,-8.0162
0,67,-8.0162
0,68,-8.0162
0,69,-8.0162
0,70,-8.01715
0,71,-8.01715
0,72,-8.01715
0,73,-8.01715
0,74,-8.01715
0,75,-8.01715
0,76,-8.02415
0,77,-8.02415
0,78,-8.02415
0,79,-8.06759
0,80,-8.0772
0,81,-8.0772
0,82,-8.0772
0,83,-8.0818
0,84,-8.0818
0,85,-8.0818
0,86,-8.08459
0,87,-8.09296
0,88,-8.09296
0,89,-8.10043
0,90,-8.10043
0,91,-8.10449
0,92,-8.10449
0,93,-8.10449
0,94,-8.10449
0,95,-8.10449
0,96,-8.10449
0,97,-8.10449
0,98,-8.10449
0,99,-8.10973
