ligand,generation,genetic_score
0,0,33083.7
0,1,83.06
0,2,-1.23804
0,3,-2.03071
0,4,-2.08294
0,5,-2.1278
0,6,-2.12782
0,7,-2.21411
0,8,-2.30486
0,9,-2.36884
0,10,-2.37864
0,11,-2.48034
0,12,-2.48985
0,13,-2.48989
0,14,-2.50501
0,15,-2.50677
0,16,-2.50694
0,17,-2.51132
0,18,-2.51251
0,19,-2.52218
0,20,-2.52436
0,21,-2.54313
0,22,-2.57286
0,23,-2.58174
0,24,-2.59856
0,25,-2.81097
0,26,-2.83484
0,27,-2.83673
0,28,-2.83931
0,29,-2.84317
0,30,-2.84317
0,31,-2.85248
0,32,-2.85248
0,33,-2.85397
0,34,-2.85605
0,35,-2.85753
0,36,-2.86042
0,37,-2.86126
0,38,-2.87499
0,39,-2.86583
0,40,-2.86584
0,41,-2.86926
0,42,-2.88381
0,43,-2.88381
0,44,-2.88398
0,45,-2.88444
0,46,-2.88503
0,47,-2.88588
0,48,-2.88643
0,49,-2.88643
0,50,-2.89696
0,51,-2.89742
0,52,-2.89742
0,53,-2.89783
0,54,-2.89794
0,55,-2.89858
0,56,-2.89874
0,57,-2.89874
0,58,-2.89887
0,59,-2.89941
0,60,-2.89941
0,61,-2.8998
0,62,-2.9
0,63,-2.90044
0,64,-2.90059
0,65,-2.90085
0,66,-2.90087
0,67,-2.90087
0,68,-2.90087
0,69,-2.90127
0,70,-2.90124
0,71,-2.90125
0,72,-2.90125
0,73,-2.90145
0,74,-2.90145
0,75,-2.90145
0,76,-2.90145
0,77,-2.90145
0,78,-2.90145
0,79,-2.90145
0,80,-2.90296
0,81,-2.90145
0,82,-2.90145
0,83,-2.90154
0,84,-2.90154
0,85,-2.90154
0,86,-2.90154
0,87,-2.90154
0,88,-2.90154
0,89,-2.90156
0,90,-2.90156
0,91,-2.90157
0,92,-2.90157
0,93,-2.90157
0,94,-2.90157
0,95,-2.90157
0,96,-2.90166
0,97,-2.90168
0,98,-2.90169
0,99,-2.90169
