ligand,generation,genetic_score
0,0,33083.7
0,1,83.06
0,2,-0.423649
0,3,-1.48258
0,4,-1.48258
0,5,-1.5444
0,6,-1.79825
0,7,-2.8137
0,8,-2.82106
0,9,-2.88442
0,10,-2.90506
0,11,-2.91331
0,12,-2.91331
0,13,-2.91331
0,14,-2.91472
0,15,-2.91472
0,16,-2.91512
0,17,-2.91512
0,18,-2.91677
0,19,-2.91677
0,20,-2.93479
0,21,-2.93616
0,22,-2.93646
0,23,-2.93646
0,24,-2.93647
0,25,-2.93791
0,26,-2.95924
0,27,-3.22561
0,28,-3.26557
0,29,-3.36832
0,30,-3.36832
0,31,-3.46376
0,32,-3.47258
0,33,-3.47198
0,34,-3.47198
0,35,-3.47198
0,36,-3.48551
0,37,-3.48168
0,38,-3.49487
0,39,-3.52702
0,40,-3.54728
0,41,-3.57058
0,42,-3.57058
0,43,-3.58729
0,44,-3.59812
0,45,-3.60793
0,46,-3.60841
0,47,-3.61773
0,48,-3.61845
0,49,-3.62905
0,50,-3.62905
0,51,-3.62905
0,52,-3.62905
0,53,-3.62905
0,54,-3.63817
0,55,-3.63817
0,56,-3.64036
0,57,-3.64036
0,58,-3.64036
0,59,-3.64036
0,60,-3.64036
0,61,-3.65336
0,62,-3.65336
0,63,-3.65336
0,64,-3.66929
0,65,-3.65336
0,66,-3.65336
0,67,-3.66397
0,68,-3.67265
0,69,-3.67265
0,70,-3.67283
0,71,-3.67283
0,72,-3.67283
0,73,-3.67283
0,74,-3.67283
0,75,-3.67283
0,76,-3.67283
0,77,-3.67283
0,78,-3.67283
0,79,-3.67283
0,80,-3.67283
0,81,-3.67283
0,82,-3.67283
0,83,-3.67559
0,84,-3.67559
0,85,-3.67559
0,86,-3.67559
0,87,-3.67559
0,88,-3.67559
0,89,-3.67559
0,90,-3.67559
0,91,-3.67559
0,92,-3.67559
0,93,-3.67559
0,94,-3.67559
0,95,-3.67559
0,96,-3.67644
0,97,-3.67644
0,98,-3.69103
0,99,-3.69103
