ligand,generation,genetic_score
0,0,33083.7
0,1,83.06
0,2,-1.27213
0,3,-1.27746
0,4,-1.48664
0,5,-1.69775
0,6,-1.74403
0,7,-2.34368
0,8,-2.60077
0,9,-2.60077
0,10,-2.60565
0,11,-2.72317
0,12,-2.76449
0,13,-2.80231
0,14,-2.80933
0,15,-2.83232
0,16,-2.83786
0,17,-2.84289
0,18,-2.84289
0,19,-2.84331
0,20,-2.84431
0,21,-2.84414
0,22,-2.84414
0,23,-2.87901
0,24,-2.88041
0,25,-2.88426
0,26,-2.90256
0,27,-2.93171
0,28,-2.93171
0,29,-2.93171
0,30,-2.93171
0,31,-2.93171
0,32,-2.93171
0,33,-2.9351
0,34,-2.93637
0,35,-2.93637
0,36,-2.93637
0,37,-2.94369
0,38,-2.94463
0,39,-2.95706
0,40,-2.97523
0,41,-2.97967
0,42,-2.9914
0,43,-2.9914
0,44,-3.04744
0,45,-3.04744
0,46,-3.04744
0,47,-3.07102
0,48,-3.07279
0,49,-3.07279
0,50,-3.08088
0,51,-3.08194
0,52,-3.09057
0,53,-3.09057
0,54,-3.09723
0,55,-3.09529
0,56,-3.09695
0,57,-3.09695
0,58,-3.17227
0,59,-3.09766
0,60,-3.09834
0,61,-3.09834
0,62,-3.09834
0,63,-3.17957
0,64,-3.17957
0,65,-3.18256
0,66,-3.18256
0,67,-3.18355
0,68,-3.21827
0,69,-3.18355
0,70,-3.19037
0,71,-3.18355
0,72,-3.18355
0,73,-3.19286
0,74,-3.19286
0,75,-3.19286
0,76,-3.19286
0,77,-3.19286
0,78,-3.19286
0,79,-3.19286
0,80,-3.19286
0,81,-3.19286
0,82,-3.19286
0,83,-3.25445
0,84,-3.25445
0,85,-3.25612
0,86,-3.25873
0,87,-3.25616
0,88,-3.25616
0,89,-3.25616
0,90,-3.25803
0,91,-3.2602
0,92,-3.2602
0,93,-3.2602
0,94,-3.2602
0,95,-3.2602
0,96,-3.27563
0,97,-3.2602
0,98,-3.2602
0,99,-3.2602
