ligand,generation,genetic_score
0,0,131824
0,1,57915.3
0,2,56154.8
0,3,5710.69
0,4,5149.72
0,5,3588.24
0,6,3431.5
0,7,2358.29
0,8,2357.59
0,9,2136.58
0,10,2079.6
0,11,2054.32
0,12,2044.93
0,13,2035.04
0,14,2008.22
0,15,2004.78
0,16,1870.21
0,17,1842.48
0,18,1817.1
0,19,1813.56
0,20,1806.58
0,21,1800.38
0,22,1793.7
0,23,1793.7
0,24,1793.7
0,25,1784.68
0,26,1780.14
0,27,1764.55
0,28,1764.05
0,29,1752.48
0,30,1752.48
0,31,1750.46
0,32,1748.56
0,33,1746.05
0,34,1745.53
0,35,1742.3
0,36,1741.1
0,37,1738.65
0,38,1738.65
0,39,1740.82
0,40,1737.67
0,41,1737.67
0,42,1737.57
0,43,1736.05
0,44,1736.05
0,45,1734.2
0,46,1733.74
0,47,1732.22
0,48,1731.39
0,49,1730.72
0,50,1730.47
0,51,1728.59
0,52,1728.05
0,53,1727.69
0,54,1725.49
0,55,1725.49
0,56,1725.49
0,57,1724.16
0,58,1723.57
0,59,1720.51
0,60,1720.51
0,61,1720.51
0,62,1720.51
0,63,1720.1
0,64,1718.93
0,65,1718.93
0,66,1718.93
0,67,1716.35
0,68,1715.39
0,69,1714.68
0,70,1713.42
0,71,1713.43
0,72,1712.9
0,73,1712.31
0,74,1712.23
0,75,1711.1
0,76,1708.24
0,77,1705.45
0,78,1701.69
0,79,1701.47
0,80,1701.2
0,81,1700.99
0,82,1700.96
0,83,1700.07
0,84,1700.04
0,85,1699.95
0,86,1699.95
0,87,1699.43
0,88,1699.43
0,89,1698.94
0,90,1698.94
0,91,1698.94
0,92,1698.94
0,93,1698.78
0,94,1698.6
0,95,1698.26
0,96,1697.89
0,97,1697.89
0,98,1697.81
0,99,1697.29
