ligand,generation,genetic_score
0,0,131824
0,1,18063.4
0,2,18063.4
0,3,2025.12
0,4,2636.55
0,5,1886.7
0,6,1870.97
0,7,1701.5
0,8,1701.5
0,9,1623.57
0,10,1612.61
0,11,1600.86
0,12,1600.64
0,13,1595.68
0,14,1594.51
0,15,1593.84
0,16,1591.85
0,17,1584.42
0,18,1584.28
0,19,1576.43
0,20,1572.99
0,21,1569.32
0,22,1569.32
0,23,1568.93
0,24,1566.78
0,25,1566.78
0,26,1566.5
0,27,1565.05
0,28,1565.05
0,29,1556.71
0,30,1552.18
0,31,1552.18
0,32,1551.75
0,33,1551.73
0,34,1551.73
0,35,1551.73
0,36,1551.73
0,37,1550.14
0,38,1550.14
0,39,1549.41
0,40,1547.39
0,41,1547.39
0,42,1540.5
0,43,1540.5
0,44,1540
0,45,1540
0,46,1540
0,47,1539.8
0,48,1539.55
0,49,1538.74
0,50,1538.26
0,51,1538.26
0,52,1538.26
0,53,1538.26
0,54,1538.26
0,55,1538.26
0,56,1538.26
0,57,1535.21
0,58,1535.21
0,59,1534.58
0,60,1534.58
0,61,1534.52
0,62,1534.04
0,63,1534.04
0,64,1534.04
0,65,1533.47
0,66,1533.47
0,67,1533.47
0,68,1533.47
0,69,1532.19
0,70,1532.19
0,71,1530.79
0,72,1530.79
0,73,1530.79
0,74,1530.79
0,75,1530.79
0,76,1530.79
0,77,1530.79
0,78,1530.79
0,79,1530.69
0,80,1530.69
0,81,1530.69
0,82,1530.11
0,83,1530.11
0,84,1530.11
0,85,1530.11
0,86,1530.11
0,87,1530.11
0,88,1530.11
0,89,1530.11
0,90,1530.11
0,91,1530.11
0,92,1530.11
0,93,1530.11
0,94,1530.11
0,95,1530.11
0,96,1530.11
0,97,1530.11
0,98,1530.11
0,99,1527.86
