ligand,generation,genetic_score
0,0,131824
0,1,4014.55
0,2,4014.55
0,3,3767.1
0,4,3767.1
0,5,2889.74
0,6,2889.74
0,7,2406.34
0,8,2162.29
0,9,1531.84
0,10,1531.84
0,11,1360.55
0,12,1327.84
0,13,1299.67
0,14,1298.45
0,15,1289.85
0,16,1289.85
0,17,1289.29
0,18,1287.43
0,19,1284.68
0,20,1283.94
0,21,1280.92
0,22,1274.66
0,23,1265.52
0,24,1265.52
0,25,1262.66
0,26,1261
0,27,1261
0,28,1260.55
0,29,1260.55
0,30,1257.91
0,31,1260.29
0,32,1256.58
0,33,1248.45
0,34,1242.47
0,35,1247.07
0,36,1244.98
0,37,1242.47
0,38,1242.47
0,39,1242.47
0,40,1242.47
0,41,1241.97
0,42,1240.52
0,43,1240.52
0,44,1240.52
0,45,1240.52
0,46,1240.52
0,47,1240.52
0,48,1240.52
0,49,1228.38
0,50,1228.38
0,51,1228.38
0,52,1228.38
0,53,1228.38
0,54,1228.38
0,55,1228.38
0,56,1228.38
0,57,1228.38
0,58,1228.38
0,59,1228.38
0,60,1228.38
0,61,1227.11
0,62,1227.11
0,63,1227.11
0,64,1227.11
0,65,1227.11
0,66,1227.11
0,67,1227.11
0,68,1227.11
0,69,1227.11
0,70,1227.11
0,71,1227.11
0,72,1227.11
0,73,1227.11
0,74,1227.11
0,75,1227.11
0,76,1227.11
0,77,1226.72
0,78,1226.72
0,79,1226.72
0,80,1226.72
0,81,1226.72
0,82,1226.72
0,83,1226.72
0,84,1226.72
0,85,1226.71
0,86,1226.71
0,87,1226.71
0,88,1226.71
0,89,1226.71
0,90,1226.71
0,91,1226.71
0,92,1226.71
0,93,1226.71
0,94,1224.56
0,95,1226.71
0,96,1226.71
0,97,1226.71
0,98,1226.71
0,99,1226.71
