name,score,generations,seed,rotamers,atoms,evaluations,population,rate,iterations
1hii_ligand,-3.512700,218,7,19,93,566800,100,100,25
1hii_ligand,27.936989,500,8,19,93,1300000,100,100,25
1hii_ligand,-3.544941,321,9,19,93,834600,100,100,25
1hii_ligand,-6.616505,500,0,19,93,2550000,100,100,50
1hii_ligand,0.987267,271,10,19,93,1382100,100,100,50
1hii_ligand,-4.134321,377,11,19,93,1922700,100,100,50
1hii_ligand,-3.226373,389,12,19,93,1983900,100,100,50
1hii_ligand,-2.527617,192,13,19,93,979200,100,100,50
1hii_ligand,-2.552624,142,14,19,93,724200,100,100,50
1hii_ligand,-3.572650,156,1,19,93,795600,100,100,50
1hii_ligand,-2.443772,179,2,19,93,912900,100,100,50
1hii_ligand,-1.523614,240,3,19,93,1224000,100,100,50
1hii_ligand,-3.550195,161,4,19,93,821100,100,100,50
1hii_ligand,6.960811,500,5,19,93,2550000,100,100,50
1hii_ligand,-4.322422,303,6,19,93,1545300,100,100,50
1hii_ligand,-2.740392,188,7,19,93,958800,100,100,50
1hii_ligand,24.835737,226,8,19,93,1152600,100,100,50
1hii_ligand,-3.981213,218,9,19,93,1111800,100,100,50
1hii_ligand,-10.482797,323,0,19,93,355300,100,10,100
1hii_ligand,-1.601529,254,10,19,93,279400,100,10,100
1hii_ligand,-0.666698,301,11,19,93,331100,100,10,100
1hii_ligand,5.664310,476,12,19,93,523600,100,10,100
1hii_ligand,-2.580255,301,13,19,93,331100,100,10,100
1hii_ligand,-4.729331,418,14,19,93,459800,100,10,100
1hii_ligand,-2.789652,349,1,19,93,383900,100,10,100
1hii_ligand,2204.890137,500,2,19,93,550000,100,10,100
1hii_ligand,114.293991,143,3,19,93,157300,100,10,100
1hii_ligand,-2.282009,417,4,19,93,458700,100,10,100
1hii_ligand,-3.922766,186,5,19,93,204600,100,10,100
1hii_ligand,-2.480971,271,6,19,93,298100,100,10,100
1hii_ligand,-1.278554,500,7,19,93,550000,100,10,100
1hii_ligand,914.159180,97,8,19,93,106700,100,10,100
1hii_ligand,-3.016329,234,9,19,93,257400,100,10,100
1hii_ligand,233.131317,500,0,19,93,100000,100,10,10
1hii_ligand,28.996914,500,10,19,93,100000,100,10,10
1hii_ligand,-10.548726,500,11,19,93,100000,100,10,10
1hii_ligand,17.927061,490,12,19,93,98000,100,10,10
1hii_ligand,3465.177002,500,13,19,93,100000,100,10,10
1hii_ligand,44.183437,398,14,19,93,79600,100,10,10
1hii_ligand,-3.008459,500,1,19,93,100000,100,10,10
1hii_ligand,-2.767843,319,2,19,93,63800,100,10,10
1hii_ligand,1141.677124,500,3,19,93,100000,100,10,10
1hii_ligand,13.725694,188,4,19,93,37600,100,10,10
1hii_ligand,113.279991,500,5,19,93,100000,100,10,10
1hii_ligand,-1.052507,368,6,19,93,73600,100,10,10
1hii_ligand,1709.442505,500,7,19,93,100000,100,10,10
1hii_ligand,1950.408447,258,8,19,93,51600,100,10,10
1hii_ligand,3.345577,500,9,19,93,100000,100,10,10
1hii_ligand,-0.467278,127,0,19,93,266700,100,10,200
1hii_ligand,-1.966912,265,10,19,93,556500,100,10,200
1hii_ligand,-2.035669,500,11,19,93,1050000,100,10,200
1hii_ligand,-9.968889,192,12,19,93,403200,100,10,200
1hii_ligand,-2.515732,288,13,19,93,604800,100,10,200
1hii_ligand,-3.118354,415,14,19,93,871500,100,10,200
1hii_ligand,-4.368102,199,1,19,93,417900,100,10,200
1hii_ligand,-6.562425,500,2,19,93,1050000,100,10,200
1hii_ligand,-5.064386,473,3,19,93,993300,100,10,200
1hii_ligand,-3.776344,500,4,19,93,1050000,100,10,200
1hii_ligand,13.283793,335,5,19,93,703500,100,10,200
1hii_ligand,-4.398911,181,6,19,93,380100,100,10,200
1hii_ligand,832.619629,333,7,19,93,699300,100,10,200
1hii_ligand,-2.761055,293,8,19,93,615300,100,10,200
1hii_ligand,-6.523904,500,9,19,93,1050000,100,10,200
1hii_ligand,60.237053,500,0,19,93,175000,100,10,25
1hii_ligand,8.132368,199,10,19,93,69650,100,10,25
1hii_ligand,-2.393919,302,11,19,93,105700,100,10,25
1hii_ligand,16.997375,488,12,19,93,170800,100,10,25
1hii_ligand,15.498204,257,13,19,93,89950,100,10,25
1hii_ligand,-3.287843,500,14,19,93,175000,100,10,25
1hii_ligand,-2.047854,140,1,19,93,49000,100,10,25
1hii_ligand,-0.987837,500,2,19,93,175000,100,10,25
1hii_ligand,372.780701,296,3,19,93,103600,100,10,25
1hii_ligand,-0.992779,181,4,19,93,63350,100,10,25
1hii_ligand,33.705086,500,5,19,93,175000,100,10,25
1hii_ligand,-0.597237,227,6,19,93,79450,100,10,25
1hii_ligand,493.052979,340,7,19,93,119000,100,10,25
1hii_ligand,78.850525,494,8,19,93,172900,100,10,25
1hii_ligand,1.657474,209,9,19,93,73150,100,10,25
1hii_ligand,0.136831,415,0,19,93,249000,100,10,50
1hii_ligand,-0.293000,258,10,19,93,154800,100,10,50
1hii_ligand,-2.094104,302,11,19,93,181200,100,10,50
1hii_ligand,1.574768,223,12,19,93,133800,100,10,50
1hii_ligand,16.492838,272,13,19,93,163200,100,10,50
1hii_ligand,-2.082299,396,14,19,93,237600,100,10,50
1hii_ligand,-2.688973,243,1,19,93,145800,100,10,50
1hii_ligand,-0.071953,500,2,19,93,300000,100,10,50
1hii_ligand,97.950226,473,3,19,93,283800,100,10,50
1hii_ligand,20.109869,500,4,19,93,300000,100,10,50
1hii_ligand,-4.060412,335,5,19,93,201000,100,10,50
1hii_ligand,-1.674998,500,6,19,93,300000,100,10,50
1hii_ligand,581.416138,500,7,19,93,300000,100,10,50
1hii_ligand,0.837894,404,8,19,93,242400,100,10,50
1hii_ligand,-3.274820,214,9,19,93,128400,100,10,50
1hii_ligand,24.366764,500,0,19,93,1300000,100,25,100
1hii_ligand,4.998826,255,10,19,93,663000,100,25,100
1hii_ligand,-1.836684,337,11,19,93,876200,100,25,100
1hii_ligand,4.941970,304,12,19,93,790400,100,25,100
1hii_ligand,14.794882,124,13,19,93,322400,100,25,100
1hii_ligand,-2.802429,469,14,19,93,1219400,100,25,100
1hii_ligand,-5.045346,314,1,19,93,816400,100,25,100
1hii_ligand,-9.517598,500,2,19,93,1300000,100,25,100
1hii_ligand,-3.316037,245,3,19,93,637000,100,25,100
1hii_ligand,0.502586,351,4,19,93,912600,100,25,100
1hii_ligand,-2.462712,177,5,19,93,460200,100,25,100
1hii_ligand,4.776423,416,6,19,93,1081600,100,25,100
1hii_ligand,-2.393957,427,7,19,93,1110200,100,25,100
1hii_ligand,7.794074,500,8,19,93,1300000,100,25,100
1hii_ligand,-2.605022,190,9,19,93,494000,100,25,100
1hii_ligand,3.333751,500,0,19,93,175000,100,25,10
1hii_ligand,7.980796,194,10,19,93,67900,100,25,10
1hii_ligand,-0.655570,324,11,19,93,113400,100,25,10
1hii_ligand,19.056776,282,12,19,93,98700,100,25,10
1hii_ligand,69.420937,500,13,19,93,175000,100,25,10
1hii_ligand,-1.224098,500,14,19,93,175000,100,25,10
1hii_ligand,-2.463683,281,1,19,93,98350,100,25,10
1hii_ligand,578.234619,500,2,19,93,175000,100,25,10
1hii_ligand,973.216919,500,3,19,93,175000,100,25,10
1hii_ligand,-2.034765,181,4,19,93,63350,100,25,10
1hii_ligand,54.366447,482,5,19,93,168700,100,25,10
1hii_ligand,-0.785670,500,6,19,93,175000,100,25,10
1hii_ligand,-1.930678,500,7,19,93,175000,100,25,10
1hii_ligand,21.780655,500,8,19,93,175000,100,25,10
1hii_ligand,-0.369306,275,9,19,93,96250,100,25,10
1hii_ligand,-3.302699,133,0,19,93,678300,100,25,200
1hii_ligand,-3.251523,138,10,19,93,703800,100,25,200
1hii_ligand,-4.729946,330,11,19,93,1683000,100,25,200
1hii_ligand,-4.213096,183,12,19,93,933300,100,25,200
1hii_ligand,-4.018465,334,13,19,93,1703400,100,25,200
1hii_ligand,-6.086568,348,14,19,93,1774800,100,25,200
1hii_ligand,-6.853281,313,1,19,93,1596300,100,25,200
1hii_ligand,4.111393,129,2,19,93,657900,100,25,200
1hii_ligand,-3.604638,276,3,19,93,1407600,100,25,200
1hii_ligand,-4.495875,188,4,19,93,958800,100,25,200
1hii_ligand,-4.175209,111,5,19,93,566100,100,25,200
1hii_ligand,-4.413724,197,6,19,93,1004700,100,25,200
1hii_ligand,-2.449081,324,7,19,93,1652400,100,25,200
1hii_ligand,-4.854478,500,8,19,93,2550000,100,25,200
1hii_ligand,-2.032598,258,9,19,93,1315800,100,25,200
1hii_ligand,7.464354,500,0,19,93,362500,100,25,25
1hii_ligand,4.268136,137,10,19,93,99325,100,25,25
1hii_ligand,12.729116,302,11,19,93,218950,100,25,25
1hii_ligand,3.961708,500,12,19,93,362500,100,25,25
1hii_ligand,-3.189205,244,13,19,93,176900,100,25,25
1hii_ligand,-1.737176,500,14,19,93,362500,100,25,25
1hii_ligand,-2.816878,325,1,19,93,235625,100,25,25
1hii_ligand,523.870056,258,2,19,93,187050,100,25,25
1hii_ligand,183.975281,433,3,19,93,313925,100,25,25
1hii_ligand,433.502716,500,4,19,93,362500,100,25,25
1hii_ligand,128.093399,500,5,19,93,362500,100,25,25
1hii_ligand,-1.938666,366,6,19,93,265350,100,25,25
1hii_ligand,-1.432998,263,7,19,93,190675,100,25,25
1hii_ligand,49.708389,232,8,19,93,168200,100,25,25
1hii_ligand,70.695503,326,9,19,93,236350,100,25,25
1hii_ligand,163.471375,323,0,19,93,436050,100,25,50
1hii_ligand,6.816526,213,10,19,93,287550,100,25,50
1hii_ligand,-2.614883,318,11,19,93,429300,100,25,50
1hii_ligand,0.426952,365,12,19,93,492750,100,25,50
1hii_ligand,-0.691745,418,13,19,93,564300,100,25,50
1hii_ligand,-0.897479,140,14,19,93,189000,100,25,50
1hii_ligand,-2.759039,221,1,19,93,298350,100,25,50
1hii_ligand,45.180489,500,2,19,93,675000,100,25,50
1hii_ligand,2.008275,137,3,19,93,184950,100,25,50
1hii_ligand,-3.594401,219,4,19,93,295650,100,25,50
1hii_ligand,127.023453,329,5,19,93,444150,100,25,50
1hii_ligand,-1.196438,396,6,19,93,534600,100,25,50
1hii_ligand,-0.725639,500,7,19,93,675000,100,25,50
1hii_ligand,40.701672,362,8,19,93,488700,100,25,50
1hii_ligand,-2.858664,500,9,19,93,675000,100,25,50
1hii_ligand,-3.482067,500,0,19,93,2550000,100,50,100
1hii_ligand,-2.931875,258,10,19,93,1315800,100,50,100
1hii_ligand,-1.192055,210,11,19,93,1071000,100,50,100
1hii_ligand,-3.173037,182,12,19,93,928200,100,50,100
1hii_ligand,-2.606101,212,13,19,93,1081200,100,50,100
1hii_ligand,-4.690765,238,14,19,93,1213800,100,50,100
1hii_ligand,-5.275513,253,1,19,93,1290300,100,50,100
1hii_ligand,-2.955600,291,2,19,93,1484100,100,50,100
1hii_ligand,-4.050859,107,3,19,93,545700,100,50,100
1hii_ligand,-4.194520,500,4,19,93,2550000,100,50,100
1hii_ligand,-2.676529,106,5,19,93,540600,100,50,100
1hii_ligand,-1.731477,272,6,19,93,1387200,100,50,100
1hii_ligand,-3.911406,470,7,19,93,2397000,100,50,100
1hii_ligand,7.548672,500,8,19,93,2550000,100,50,100
1hii_ligand,-3.658479,253,9,19,93,1290300,100,50,100
1hii_ligand,280.620239,500,0,19,93,300000,100,50,10
1hii_ligand,221.985748,500,10,19,93,300000,100,50,10
1hii_ligand,-14.353251,319,11,19,93,191400,100,50,10
1hii_ligand,22.187901,294,12,19,93,176400,100,50,10
1hii_ligand,556.673584,500,13,19,93,300000,100,50,10
1hii_ligand,-1.257232,500,14,19,93,300000,100,50,10
1hii_ligand,-0.705528,261,1,19,93,156600,100,50,10
1hii_ligand,782.736572,500,2,19,93,300000,100,50,10
1hii_ligand,1864.097778,500,3,19,93,300000,100,50,10
1hii_ligand,0.369067,324,4,19,93,194400,100,50,10
1hii_ligand,67.591911,488,5,19,93,292800,100,50,10
1hii_ligand,-1.572263,500,6,19,93,300000,100,50,10
1hii_ligand,1.425440,500,7,19,93,300000,100,50,10
1hii_ligand,23.489428,500,8,19,93,300000,100,50,10
1hii_ligand,0.110712,276,9,19,93,165600,100,50,10
1hii_ligand,-4.289988,444,0,19,93,4484400,100,50,200
1hii_ligand,-3.888035,233,10,19,93,2353300,100,50,200
1hii_ligand,-4.737274,360,11,19,93,3636000,100,50,200
1hii_ligand,-3.187662,77,12,19,93,777700,100,50,200
1hii_ligand,-1.398133,81,13,19,93,818100,100,50,200
1hii_ligand,-3.963627,403,14,19,93,4070300,100,50,200
1hii_ligand,-6.814664,500,1,19,93,5050000,100,50,200
1hii_ligand,-2.407676,184,2,19,93,1858400,100,50,200
1hii_ligand,-5.033657,270,3,19,93,2727000,100,50,200
1hii_ligand,-4.827097,424,4,19,93,4282400,100,50,200
1hii_ligand,-4.263707,272,5,19,93,2747200,100,50,200
1hii_ligand,-2.629753,388,6,19,93,3918800,100,50,200
1hii_ligand,-4.168570,327,7,19,93,3302700,100,50,200
1hii_ligand,9.806935,288,8,19,93,2908800,100,50,200
1hii_ligand,-3.042558,126,9,19,93,1272600,100,50,200
1hii_ligand,267.522186,346,0,19,93,467100,100,50,25
1hii_ligand,5.697370,310,10,19,93,418500,100,50,25
1hii_ligand,57.643883,478,11,19,93,645300,100,50,25
1hii_ligand,-0.335717,424,12,19,93,572400,100,50,25
1hii_ligand,-5.596025,290,13,19,93,391500,100,50,25
1hii_ligand,-0.785436,476,14,19,93,642600,100,50,25
1hii_ligand,-1.500174,211,1,19,93,284850,100,50,25
1hii_ligand,-0.124153,265,2,19,93,357750,100,50,25
1hii_ligand,-0.150351,500,3,19,93,675000,100,50,25
1hii_ligand,7.802370,500,4,19,93,675000,100,50,25
1hii_ligand,12.199922,262,5,19,93,353700,100,50,25
1hii_ligand,-0.963704,376,6,19,93,507600,100,50,25
1hii_ligand,1.561877,500,7,19,93,675000,100,50,25
1hii_ligand,36.553608,497,8,19,93,670950,100,50,25
1hii_ligand,35.679276,500,9,19,93,675000,100,50,25
1hii_ligand,76.166962,176,0,19,93,457600,100,50,50
1hii_ligand,4.954805,317,10,19,93,824200,100,50,50
1hii_ligand,-2.989011,207,11,19,93,538200,100,50,50
1hii_ligand,-3.089525,211,12,19,93,548600,100,50,50
1hii_ligand,-2.852983,178,13,19,93,462800,100,50,50
1hii_ligand,-3.087841,178,14,19,93,462800,100,50,50
1hii_ligand,-1.528004,143,1,19,93,371800,100,50,50
1hii_ligand,4.551353,233,2,19,93,605800,100,50,50
1hii_ligand,-8.371162,233,3,19,93,605800,100,50,50
1hii_ligand,-3.627645,162,4,19,93,421200,100,50,50
1hii_ligand,-1.145499,238,5,19,93,618800,100,50,50
1hii_ligand,-3.992163,451,6,19,93,1172600,100,50,50
1hii_ligand,2.114056,376,7,19,93,977600,100,50,50
1hii_ligand,27.518721,281,8,19,93,730600,100,50,50
1hii_ligand,-1.036058,146,9,19,93,379600,100,50,50
1hii_ligand,-6.258833,374,0,19,93,2842400,100,75,100
1hii_ligand,-3.969117,213,10,19,93,1618800,100,75,100
1hii_ligand,-2.372816,254,11,19,93,1930400,100,75,100
1hii_ligand,-3.199919,160,12,19,93,1216000,100,75,100
1hii_ligand,1.472921,215,13,19,93,1634000,100,75,100
1hii_ligand,-2.824825,308,14,19,93,2340800,100,75,100
1hii_ligand,-4.956485,174,1,19,93,1322400,100,75,100
1hii_ligand,-4.189497,210,2,19,93,1596000,100,75,100
1hii_ligand,-3.309276,258,3,19,93,1960800,100,75,100
1hii_ligand,-5.316202,194,4,19,93,1474400,100,75,100
1hii_ligand,-5.276399,252,5,19,93,1915200,100,75,100
1hii_ligand,-2.667542,394,6,19,93,2994400,100,75,100
1hii_ligand,-5.273964,354,7,19,93,2690400,100,75,100
1hii_ligand,7.727398,236,8,19,93,1793600,100,75,100
1hii_ligand,-3.067542,266,9,19,93,2021600,100,75,100
1hii_ligand,-0.605681,500,0,19,93,425000,100,75,10
1hii_ligand,580.627075,474,10,19,93,402900,100,75,10
1hii_ligand,0.371278,225,11,19,93,191250,100,75,10
1hii_ligand,19.644327,493,12,19,93,419050,100,75,10
1hii_ligand,130.675110,500,13,19,93,425000,100,75,10
1hii_ligand,-0.958242,202,14,19,93,171700,100,75,10
1hii_ligand,-0.076627,206,1,19,93,175100,100,75,10
1hii_ligand,28.418018,500,2,19,93,425000,100,75,10
1hii_ligand,36.071304,500,3,19,93,425000,100,75,10
1hii_ligand,404.160706,500,4,19,93,425000,100,75,10
1hii_ligand,80.890312,454,5,19,93,385900,100,75,10
1hii_ligand,-1.881309,460,6,19,93,391000,100,75,10
1hii_ligand,1.713933,500,7,19,93,425000,100,75,10
1hii_ligand,26.105408,456,8,19,93,387600,100,75,10
1hii_ligand,-2.085998,395,9,19,93,335750,100,75,10
1hii_ligand,-5.587378,180,0,19,93,2718000,100,75,200
1hii_ligand,-1.860126,344,10,19,93,5194400,100,75,200
1hii_ligand,-5.154327,203,11,19,93,3065300,100,75,200
1hii_ligand,-3.190147,183,12,19,93,2763300,100,75,200
1hii_ligand,-2.354039,362,13,19,93,5466200,100,75,200
1hii_ligand,-5.339156,420,14,19,93,6342000,100,75,200
1hii_ligand,-5.020111,264,1,19,93,3986400,100,75,200
1hii_ligand,-5.451515,129,2,19,93,1947900,100,75,200
1hii_ligand,-3.013586,96,3,19,93,1449600,100,75,200
1hii_ligand,-4.264319,188,4,19,93,2838800,100,75,200
1hii_ligand,-4.535888,286,5,19,93,4318600,100,75,200
1hii_ligand,-4.335183,218,6,19,93,3291800,100,75,200
1hii_ligand,-4.544600,198,7,19,93,2989800,100,75,200
1hii_ligand,-3.901464,422,8,19,93,6372200,100,75,200
1hii_ligand,-6.181092,500,9,19,93,7550000,100,75,200
1hii_ligand,-0.029800,500,0,19,93,987500,100,75,25
1hii_ligand,11.938010,170,10,19,93,335750,100,75,25
1hii_ligand,-2.871797,361,11,19,93,712975,100,75,25
1hii_ligand,-2.295853,338,12,19,93,667550,100,75,25
1hii_ligand,-5.244841,250,13,19,93,493750,100,75,25
1hii_ligand,-0.568386,168,14,19,93,331800,100,75,25
1hii_ligand,-0.922157,500,1,19,93,987500,100,75,25
1hii_ligand,16.430962,358,2,19,93,707050,100,75,25
1hii_ligand,183.321457,470,3,19,93,928250,100,75,25
1hii_ligand,-3.780783,249,4,19,93,491775,100,75,25
1hii_ligand,48.489014,412,5,19,93,813700,100,75,25
1hii_ligand,-1.002832,233,6,19,93,460175,100,75,25
1hii_ligand,-0.252993,120,7,19,93,237000,100,75,25
1hii_ligand,22.563749,351,8,19,93,693225,100,75,25
1hii_ligand,-1.667259,234,9,19,93,462150,100,75,25
1hii_ligand,-2.817586,430,0,19,93,1655500,100,75,50
1hii_ligand,5.335269,186,10,19,93,716100,100,75,50
1hii_ligand,-1.675988,333,11,19,93,1282050,100,75,50
1hii_ligand,-6.062268,251,12,19,93,966350,100,75,50
1hii_ligand,12.889260,290,13,19,93,1116500,100,75,50
1hii_ligand,-1.891365,292,14,19,93,1124200,100,75,50
1hii_ligand,-2.780843,128,1,19,93,492800,100,75,50
1hii_ligand,-1.063953,124,2,19,93,477400,100,75,50
1hii_ligand,-8.975613,213,3,19,93,820050,100,75,50
1hii_ligand,116.090408,125,4,19,93,481250,100,75,50
1hii_ligand,-1.333211,482,5,19,93,1855700,100,75,50
1hii_ligand,-0.543114,150,6,19,93,577500,100,75,50
1hii_ligand,-3.485602,119,7,19,93,458150,100,75,50
1hii_ligand,27.151146,500,8,19,93,1925000,100,75,50
1hii_ligand,-4.037048,226,9,19,93,870100,100,75,50
2ya6_ligand,-8.988735,98,0,6,36,989800,100,100,100
2ya6_ligand,-10.917662,133,10,6,36,1343300,100,100,100
2ya6_ligand,-6.013116,142,11,6,36,1434200,100,100,100
2ya6_ligand,-9.493955,64,12,6,36,646400,100,100,100
2ya6_ligand,-5.639053,156,13,6,36,1575600,100,100,100
2ya6_ligand,-9.769639,128,14,6,36,1292800,100,100,100
2ya6_ligand,-8.890232,132,1,6,36,1333200,100,100,100
2ya6_ligand,-9.005641,165,2,6,36,1666500,100,100,100
2ya6_ligand,-12.595600,219,3,6,36,2211900,100,100,100
2ya6_ligand,-6.214809,155,4,6,36,1565500,100,100,100
2ya6_ligand,-7.404627,102,5,6,36,1030200,100,100,100
2ya6_ligand,-8.987546,138,6,6,36,1393800,100,100,100
2ya6_ligand,-8.818722,148,7,6,36,1494800,100,100,100
2ya6_ligand,-9.850898,120,8,6,36,1212000,100,100,100
2ya6_ligand,-8.303313,218,9,6,36,2201800,100,100,100
2ya6_ligand,-2.960262,500,0,6,36,550000,100,100,10
2ya6_ligand,-9.734681,500,10,6,36,550000,100,100,10
2ya6_ligand,-6.844962,445,11,6,36,489500,100,100,10
2ya6_ligand,-13.256252,500,12,6,36,550000,100,100,10
2ya6_ligand,14.281203,500,13,6,36,550000,100,100,10
2ya6_ligand,-7.281619,240,14,6,36,264000,100,100,10
2ya6_ligand,-11.973675,450,1,6,36,495000,100,100,10
2ya6_ligand,-8.146617,500,2,6,36,550000,100,100,10
2ya6_ligand,-3.271490,323,3,6,36,355300,100,100,10
2ya6_ligand,-7.305286,267,4,6,36,293700,100,100,10
2ya6_ligand,-3.931563,500,5,6,36,550000,100,100,10
2ya6_ligand,-4.937632,316,6,6,36,347600,100,100,10
2ya6_ligand,-6.027300,345,7,6,36,379500,100,100,10
2ya6_ligand,-8.688075,177,8,6,36,194700,100,100,10
2ya6_ligand,-8.502802,361,9,6,36,397100,100,100,10
2ya6_ligand,-8.954889,120,0,6,36,2412000,100,100,200
2ya6_ligand,-10.495834,134,10,6,36,2693400,100,100,200
2ya6_ligand,-6.158667,72,11,6,36,1447200,100,100,200
2ya6_ligand,-8.947482,118,12,6,36,2371800,100,100,200
2ya6_ligand,-3.668353,164,13,6,36,3296400,100,100,200
2ya6_ligand,-10.172600,112,14,6,36,2251200,100,100,200
2ya6_ligand,-8.967768,112,1,6,36,2251200,100,100,200
2ya6_ligand,-8.968048,98,2,6,36,1969800,100,100,200
2ya6_ligand,-13.462290,142,3,6,36,2854200,100,100,200
2ya6_ligand,-6.658457,78,4,6,36,1567800,100,100,200
2ya6_ligand,-5.917857,88,5,6,36,1768800,100,100,200
2ya6_ligand,-8.965470,220,6,6,36,4422000,100,100,200
2ya6_ligand,-7.846241,114,7,6,36,2291400,100,100,200
2ya6_ligand,-9.168442,208,8,6,36,4180800,100,100,200
2ya6_ligand,-8.282842,63,9,6,36,1266300,100,100,200
2ya6_ligand,-3.093981,500,0,6,36,1300000,100,100,25
2ya6_ligand,-10.980360,225,10,6,36,585000,100,100,25
2ya6_ligand,-6.885431,153,11,6,36,397800,100,100,25
2ya6_ligand,-13.259320,398,12,6,36,1034800,100,100,25
2ya6_ligand,-4.395733,159,13,6,36,413400,100,100,25
2ya6_ligand,224.671967,154,14,6,36,400400,100,100,25
2ya6_ligand,-6.757870,257,1,6,36,668200,100,100,25
2ya6_ligand,-8.357725,309,2,6,36,803400,100,100,25
2ya6_ligand,-9.551301,212,3,6,36,551200,100,100,25
2ya6_ligand,-3.252952,207,4,6,36,538200,100,100,25
2ya6_ligand,-8.324341,447,5,6,36,1162200,100,100,25
2ya6_ligand,-4.488295,500,6,6,36,1300000,100,100,25
2ya6_ligand,-4.803405,164,7,6,36,426400,100,100,25
2ya6_ligand,-4.379205,436,8,6,36,1133600,100,100,25
2ya6_ligand,-7.590607,500,9,6,36,1300000,100,100,25
2ya6_ligand,-9.000926,175,0,6,36,892500,100,100,50
2ya6_ligand,-10.983631,135,10,6,36,688500,100,100,50
2ya6_ligand,-0.943739,163,11,6,36,831300,100,100,50
2ya6_ligand,-8.347963,157,12,6,36,800700,100,100,50
2ya6_ligand,-4.762394,138,13,6,36,703800,100,100,50
2ya6_ligand,-9.815330,129,14,6,36,657900,100,100,50
2ya6_ligand,-6.605407,500,1,6,36,2550000,100,100,50
2ya6_ligand,-3.434157,274,2,6,36,1397400,100,100,50
2ya6_ligand,-8.226015,500,3,6,36,2550000,100,100,50
2ya6_ligand,-4.405290,192,4,6,36,979200,100,100,50
2ya6_ligand,-4.265457,71,5,6,36,362100,100,100,50
2ya6_ligand,-4.573470,483,6,6,36,2463300,100,100,50
2ya6_ligand,-5.496941,112,7,6,36,571200,100,100,50
2ya6_ligand,-11.072927,263,8,6,36,1341300,100,100,50
2ya6_ligand,-8.338207,208,9,6,36,1060800,100,100,50
2ya6_ligand,-7.102337,246,0,6,36,270600,100,10,100
2ya6_ligand,-11.553881,180,10,6,36,198000,100,10,100
2ya6_ligand,-6.042066,199,11,6,36,218900,100,10,100
2ya6_ligand,-13.532124,445,12,6,36,489500,100,10,100
2ya6_ligand,-4.170573,236,13,6,36,259600,100,10,100
2ya6_ligand,1131.574585,500,14,6,36,550000,100,10,100
2ya6_ligand,-5.059649,129,1,6,36,141900,100,10,100
2ya6_ligand,-9.198333,307,2,6,36,337700,100,10,100
2ya6_ligand,-10.722046,500,3,6,36,550000,100,10,100
2ya6_ligand,-6.930941,163,4,6,36,179300,100,10,100
2ya6_ligand,-7.156731,281,5,6,36,309100,100,10,100
2ya6_ligand,-8.989154,376,6,6,36,413600,100,10,100
2ya6_ligand,-4.526134,236,7,6,36,259600,100,10,100
2ya6_ligand,-9.678490,305,8,6,36,335500,100,10,100
2ya6_ligand,-8.097661,268,9,6,36,294800,100,10,100
2ya6_ligand,-0.435210,500,0,6,36,100000,100,10,10
2ya6_ligand,42.610653,156,10,6,36,31200,100,10,10
2ya6_ligand,-3.810763,267,11,6,36,53400,100,10,10
2ya6_ligand,-9.878895,500,12,6,36,100000,100,10,10
2ya6_ligand,19.508898,367,13,6,36,73400,100,10,10
2ya6_ligand,1542.910278,500,14,6,36,100000,100,10,10
2ya6_ligand,-9.614762,500,1,6,36,100000,100,10,10
2ya6_ligand,-8.690431,250,2,6,36,50000,100,10,10
2ya6_ligand,0.459408,190,3,6,36,38000,100,10,10
2ya6_ligand,-7.139243,330,4,6,36,66000,100,10,10
2ya6_ligand,-3.150942,500,5,6,36,100000,100,10,10
2ya6_ligand,37.516506,349,6,6,36,69800,100,10,10
2ya6_ligand,2.750417,500,7,6,36,100000,100,10,10
2ya6_ligand,-9.225966,441,8,6,36,88200,100,10,10
2ya6_ligand,-4.655994,303,9,6,36,60600,100,10,10
2ya6_ligand,-4.481246,357,0,6,36,749700,100,10,200
2ya6_ligand,-10.664181,209,10,6,36,438900,100,10,200
2ya6_ligand,-6.108294,287,11,6,36,602700,100,10,200
2ya6_ligand,-13.888745,500,12,6,36,1050000,100,10,200
2ya6_ligand,-4.314878,125,13,6,36,262500,100,10,200
2ya6_ligand,932.543884,279,14,6,36,585900,100,10,200
2ya6_ligand,-10.007146,115,1,6,36,241500,100,10,200
2ya6_ligand,-9.264226,174,2,6,36,365400,100,10,200
2ya6_ligand,-6.495764,495,3,6,36,1039500,100,10,200
2ya6_ligand,-6.026479,203,4,6,36,426300,100,10,200
2ya6_ligand,-4.747621,100,5,6,36,210000,100,10,200
2ya6_ligand,-9.245798,276,6,6,36,579600,100,10,200
2ya6_ligand,-3.362854,134,7,6,36,281400,100,10,200
2ya6_ligand,-8.604908,93,8,6,36,195300,100,10,200
2ya6_ligand,-8.381077,240,9,6,36,504000,100,10,200
2ya6_ligand,3.814137,356,0,6,36,124600,100,10,25
2ya6_ligand,-3.594566,262,10,6,36,91700,100,10,25
2ya6_ligand,-5.482597,210,11,6,36,73500,100,10,25
2ya6_ligand,-9.849140,212,12,6,36,74200,100,10,25
2ya6_ligand,14.518955,267,13,6,36,93450,100,10,25
2ya6_ligand,45.822098,233,14,6,36,81550,100,10,25
2ya6_ligand,-9.702600,290,1,6,36,101500,100,10,25
2ya6_ligand,-7.908875,500,2,6,36,175000,100,10,25
