ligand,generation,genetic_score
0,0,0.718921
0,1,-3.27807
0,2,-3.27807
0,3,-5.92862
0,4,-6.02707
0,5,-6.12135
0,6,-6.16764
0,7,-6.21228
0,8,-6.22814
0,9,-6.23097
0,10,-6.23296
0,11,-6.23296
0,12,-6.23296
0,13,-6.23315
0,14,-6.23315
0,15,-6.29906
0,16,-6.29909
0,17,-6.29909
0,18,-6.29909
0,19,-6.29911
0,20,-6.29911
0,21,-6.2999
0,22,-6.30011
0,23,-6.30011
0,24,-6.30011
0,25,-6.30327
0,26,-6.30369
0,27,-6.30369
0,28,-6.31006
0,29,-6.31006
0,30,-6.31006
0,31,-6.31006
0,32,-6.31006
0,33,-6.31006
0,34,-6.31006
0,35,-6.31034
0,36,-6.31051
0,37,-6.31051
0,38,-6.31051
0,39,-6.31051
0,40,-6.31051
0,41,-6.31732
0,42,-6.31839
0,43,-6.31839
0,44,-6.31839
0,45,-6.31839
0,46,-6.31839
0,47,-6.31839
0,48,-6.31839
0,49,-6.31839
0,50,-6.31839
0,51,-6.31839
0,52,-6.31839
0,53,-6.31839
0,54,-6.31839
0,55,-6.31839
0,56,-6.31839
0,57,-6.31839
0,58,-6.31839
0,59,-6.31839
0,60,-6.32292
0,61,-6.32292
0,62,-6.32292
0,63,-6.32292
0,64,-6.32292
0,65,-6.32292
0,66,-6.32292
0,67,-6.32292
0,68,-6.32292
0,69,-6.32292
0,70,-6.32292
0,71,-6.32292
0,72,-6.32292
0,73,-6.32292
0,74,-6.32292
0,75,-6.32292
0,76,-6.32292
0,77,-6.32292
0,78,-6.32292
0,79,-6.32292
0,80,-6.32292
0,81,-6.32292
0,82,-6.32292
0,83,-6.32292
0,84,-6.32292
0,85,-6.32292
0,86,-6.32292
0,87,-6.32292
0,88,-6.32292
0,89,-6.32292
0,90,-6.32292
0,91,-6.32292
0,92,-6.32292
0,93,-6.32292
0,94,-6.32292
0,95,-6.32292
0,96,-6.32292
0,97,-6.32292
0,98,-6.32292
0,99,-6.32292
