ligand,generation,genetic_score
0,0,0.718921
0,1,-4.71129
0,2,-4.81542
0,3,-6.03322
0,4,-6.03322
0,5,-5.99781
0,6,-6.12291
0,7,-6.29515
0,8,-6.30911
0,9,-6.26235
0,10,-6.29588
0,11,-6.24527
0,12,-6.29155
0,13,-6.23809
0,14,-6.23809
0,15,-6.27868
0,16,-6.29399
0,17,-6.16868
0,18,-6.20334
0,19,-6.26244
0,20,-6.27753
0,21,-6.19579
0,22,-6.20433
0,23,-6.31925
0,24,-6.32382
0,25,-6.30035
0,26,-6.31713
0,27,-6.25939
0,28,-6.28494
0,29,-6.22771
0,30,-6.29643
0,31,-6.18835
0,32,-6.20591
0,33,-6.30582
0,34,-6.30584
0,35,-6.24224
0,36,-6.25959
0,37,-6.23979
0,38,-6.24036
0,39,-6.23403
0,40,-6.23818
0,41,-6.26511
0,42,-6.2856
0,43,-6.27389
0,44,-6.28313
0,45,-6.29629
0,46,-6.29638
0,47,-6.27864
0,48,-6.28823
0,49,-6.27524
0,50,-6.28429
0,51,-6.26361
0,52,-6.2893
0,53,-6.27057
0,54,-6.27103
0,55,-6.19852
0,56,-6.22658
0,57,-6.26497
0,58,-6.27252
0,59,-6.23651
0,60,-6.2853
0,61,-6.21163
0,62,-6.24722
0,63,-6.24735
0,64,-6.30109
0,65,-6.24962
0,66,-6.25308
0,67,-6.21045
0,68,-6.21823
0,69,-6.23576
0,70,-6.27058
0,71,-6.22675
0,72,-6.26517
0,73,-6.26629
0,74,-6.27703
0,75,-6.1865
0,76,-6.22688
0,77,-6.28423
0,78,-6.28796
0,79,-6.2923
0,80,-6.31214
0,81,-6.29375
0,82,-6.29429
0,83,-6.25286
0,84,-6.26017
0,85,-6.24309
0,86,-6.25954
0,87,-6.25581
0,88,-6.27663
0,89,-6.22285
0,90,-6.28079
0,91,-6.25931
0,92,-6.31262
0,93,-6.28706
0,94,-6.29504
0,95,-6.22878
0,96,-6.25105
0,97,-6.31721
0,98,-6.31721
0,99,-6.2567
