ligand,generation,genetic_score
0,0,10559.9
0,1,2217.32
0,2,366.27
0,3,-1.81635
0,4,-1.8227
0,5,-3.10444
0,6,-3.10444
0,7,-3.28811
0,8,-3.37565
0,9,-3.36911
0,10,-3.38368
0,11,-3.38898
0,12,-3.40394
0,13,-3.40394
0,14,-3.40394
0,15,-3.40394
0,16,-3.40394
0,17,-3.40394
0,18,-3.4291
0,19,-3.40394
0,20,-3.40394
0,21,-3.42521
0,22,-3.46013
0,23,-3.43153
0,24,-3.45081
0,25,-3.4828
0,26,-3.55276
0,27,-3.51762
0,28,-3.54626
0,29,-3.54106
0,30,-3.54106
0,31,-3.54139
0,32,-3.54371
0,33,-3.54371
0,34,-3.54486
0,35,-4.25259
0,36,-4.25259
0,37,-4.37221
0,38,-4.50058
0,39,-4.6428
0,40,-4.65492
0,41,-4.72001
0,42,-4.75963
0,43,-4.77382
0,44,-4.77628
0,45,-4.83414
0,46,-4.85265
0,47,-4.84756
0,48,-4.86015
0,49,-4.87833
0,50,-4.87833
0,51,-4.87833
0,52,-4.89756
0,53,-4.88998
0,54,-4.88998
0,55,-4.89772
0,56,-4.91988
0,57,-4.91067
0,58,-4.91988
0,59,-4.92006
0,60,-4.92006
0,61,-5.06017
0,62,-5.06719
0,63,-5.06719
0,64,-5.0712
0,65,-5.06864
0,66,-5.07333
0,67,-5.08408
0,68,-5.09128
0,69,-5.09128
0,70,-5.09128
0,71,-5.09257
0,72,-5.09333
0,73,-5.10252
0,74,-5.11495
0,75,-5.10338
0,76,-5.11495
0,77,-5.11579
0,78,-5.11599
0,79,-5.11599
0,80,-5.11599
0,81,-5.11599
0,82,-5.11599
0,83,-5.11599
0,84,-5.11599
0,85,-5.1366
0,86,-5.1366
0,87,-5.1366
0,88,-5.1366
0,89,-5.13664
0,90,-5.13664
0,91,-5.13664
0,92,-5.13664
0,93,-5.13664
0,94,-5.13991
0,95,-5.13664
0,96,-5.13664
0,97,-5.14009
0,98,-5.14009
0,99,-5.14011
