ligand,generation,genetic_score
0,0,10559.9
0,1,6913.42
0,2,4410.5
0,3,528.596
0,4,73.9864
0,5,66.6408
0,6,16.6583
0,7,12.5585
0,8,9.53398
0,9,1.18116
0,10,1.18064
0,11,-2.35203
0,12,-2.35408
0,13,-2.89388
0,14,-2.90317
0,15,-3.14648
0,16,-3.18247
0,17,-3.21323
0,18,-3.28949
0,19,-3.47126
0,20,-3.51864
0,21,-3.61373
0,22,-3.62536
0,23,-3.78937
0,24,-3.84454
0,25,-3.87481
0,26,-3.87813
0,27,-3.89109
0,28,-3.89365
0,29,-3.89749
0,30,-3.89994
0,31,-3.89994
0,32,-3.89998
0,33,-3.91133
0,34,-3.91272
0,35,-3.91691
0,36,-3.91691
0,37,-3.93606
0,38,-3.95545
0,39,-3.95911
0,40,-3.97977
0,41,-3.98715
0,42,-3.99124
0,43,-3.99341
0,44,-3.99703
0,45,-4.00959
0,46,-4.0513
0,47,-4.07858
0,48,-4.08571
0,49,-4.0892
0,50,-4.09353
0,51,-4.11015
0,52,-4.12272
0,53,-4.12786
0,54,-4.14106
0,55,-4.1431
0,56,-4.15143
0,57,-4.14767
0,58,-4.15364
0,59,-4.16051
0,60,-4.16585
0,61,-4.1812
0,62,-4.1812
0,63,-4.19577
0,64,-4.19577
0,65,-4.20023
0,66,-4.20394
0,67,-4.20566
0,68,-4.20727
0,69,-4.20921
0,70,-4.20921
0,71,-4.20921
0,72,-4.20926
0,73,-4.21404
0,74,-4.22336
0,75,-4.22209
0,76,-4.22336
0,77,-4.22251
0,78,-4.22274
0,79,-4.22451
0,80,-4.22455
0,81,-4.22455
0,82,-4.22469
0,83,-4.22468
0,84,-4.22468
0,85,-4.22468
0,86,-4.22471
0,87,-4.22601
0,88,-4.23195
0,89,-4.22751
0,90,-4.22753
0,91,-4.2283
0,92,-4.22831
0,93,-4.23028
0,94,-4.23032
0,95,-4.23028
0,96,-4.23062
0,97,-4.23137
0,98,-4.23137
0,99,-4.23165
