ligand,generation,genetic_score
0,0,10559.9
0,1,4240.8
0,2,236.379
0,3,3.28079
0,4,0.792984
0,5,-2.21971
0,6,-2.50578
0,7,-4.20722
0,8,-4.20903
0,9,-4.36713
0,10,-4.42885
0,11,-4.55315
0,12,-4.55416
0,13,-4.55372
0,14,-4.55372
0,15,-4.58728
0,16,-4.59067
0,17,-4.5956
0,18,-4.5956
0,19,-4.60629
0,20,-4.60835
0,21,-4.60845
0,22,-4.609
0,23,-4.61015
0,24,-4.61294
0,25,-4.61025
0,26,-4.61028
0,27,-4.61082
0,28,-4.61082
0,29,-4.612
0,30,-4.61282
0,31,-4.61282
0,32,-4.61306
0,33,-4.61742
0,34,-4.61742
0,35,-4.61306
0,36,-4.61306
0,37,-4.61431
0,38,-4.61431
0,39,-4.61516
0,40,-4.61516
0,41,-4.61516
0,42,-4.61516
0,43,-4.61516
0,44,-4.61516
0,45,-4.61933
0,46,-4.61933
0,47,-4.61933
0,48,-4.61933
0,49,-4.61933
0,50,-4.61933
0,51,-4.61933
0,52,-4.61933
0,53,-4.61933
0,54,-4.61933
0,55,-4.61933
0,56,-4.61933
0,57,-4.61933
0,58,-4.61933
0,59,-4.61933
0,60,-4.61933
0,61,-4.61933
0,62,-4.61933
0,63,-4.61933
0,64,-4.61933
0,65,-4.61933
0,66,-4.61933
0,67,-4.61933
0,68,-4.61933
0,69,-4.61933
0,70,-4.61933
0,71,-4.61933
0,72,-4.61933
0,73,-4.61933
0,74,-4.61933
0,75,-4.61933
0,76,-4.61933
0,77,-4.61933
0,78,-4.61933
0,79,-4.61933
0,80,-4.61933
0,81,-4.61933
0,82,-4.61933
0,83,-4.61933
0,84,-4.61933
0,85,-4.61933
0,86,-4.61933
0,87,-4.61933
0,88,-4.61933
0,89,-4.61933
0,90,-4.61933
0,91,-4.61933
0,92,-4.61933
0,93,-4.61933
0,94,-4.61933
0,95,-4.62406
0,96,-4.62406
0,97,-4.62421
0,98,-4.62421
0,99,-4.62421
