ligand,generation,genetic_score
0,0,10559.9
0,1,6175.15
0,2,4410.5
0,3,583.663
0,4,22.3004
0,5,-0.551273
0,6,-2.74039
0,7,-2.74039
0,8,-2.7618
0,9,-2.7753
0,10,-2.81007
0,11,-2.85924
0,12,-2.85924
0,13,-2.95575
0,14,-2.95575
0,15,-3.02517
0,16,-3.02517
0,17,-3.02785
0,18,-3.02785
0,19,-3.03633
0,20,-3.03633
0,21,-3.17469
0,22,-3.17469
0,23,-3.46202
0,24,-3.46202
0,25,-3.49386
0,26,-3.49386
0,27,-3.49386
0,28,-3.49386
0,29,-3.50292
0,30,-3.50292
0,31,-3.67656
0,32,-3.67656
0,33,-3.73873
0,34,-3.73873
0,35,-3.75343
0,36,-3.90635
0,37,-4.00998
0,38,-4.00998
0,39,-4.21928
0,40,-4.28524
0,41,-4.28524
0,42,-4.34808
0,43,-4.34808
0,44,-4.41588
0,45,-4.41588
0,46,-4.41588
0,47,-4.4638
0,48,-4.476
0,49,-4.476
0,50,-4.476
0,51,-4.476
0,52,-4.48801
0,53,-4.48801
0,54,-4.48801
0,55,-4.51515
0,56,-4.51515
0,57,-4.51515
0,58,-4.51515
0,59,-4.51515
0,60,-4.51515
0,61,-4.51515
0,62,-4.51515
0,63,-4.51701
0,64,-4.51701
0,65,-4.51701
0,66,-4.52125
0,67,-4.52533
0,68,-4.52533
0,69,-4.52533
0,70,-4.52558
0,71,-4.52558
0,72,-4.52715
0,73,-4.52715
0,74,-4.52715
0,75,-4.52715
0,76,-4.52715
0,77,-4.52715
0,78,-4.52715
0,79,-4.52715
0,80,-4.52715
0,81,-4.52715
0,82,-4.52715
0,83,-4.52715
0,84,-4.52715
0,85,-4.52715
0,86,-4.52766
0,87,-4.55184
0,88,-4.55184
0,89,-4.55252
0,90,-4.55252
0,91,-4.55252
0,92,-4.59273
0,93,-4.59273
0,94,-4.59273
0,95,-4.59273
0,96,-4.59273
0,97,-4.59273
0,98,-4.59273
0,99,-4.59273
