ligand,generation,genetic_score
0,0,10559.9
0,1,6175.15
0,2,4410.5
0,3,583.663
0,4,22.3004
0,5,20.8714
0,6,17.0869
0,7,1.51462
0,8,1.10242
0,9,1.01311
0,10,1.01311
0,11,0.440513
0,12,0.190979
0,13,0.0633135
0,14,0.0116668
0,15,0.0116668
0,16,-0.189107
0,17,-0.219105
0,18,-0.219105
0,19,-0.219105
0,20,-0.219105
0,21,-0.299932
0,22,-0.30243
0,23,-0.339334
0,24,-0.344993
0,25,-0.394796
0,26,-0.394796
0,27,-0.394796
0,28,-0.394796
0,29,-0.435966
0,30,-0.435966
0,31,-0.435966
0,32,-0.435966
0,33,-0.435966
0,34,-0.435966
0,35,-0.438577
0,36,-0.438577
0,37,-0.438577
0,38,-0.438577
0,39,-0.438577
0,40,-0.438577
0,41,-0.445595
0,42,-0.445595
0,43,-0.445595
0,44,-0.445595
0,45,-0.445595
0,46,-0.445595
0,47,-0.445595
0,48,-0.445595
0,49,-0.445595
0,50,-0.445595
0,51,-0.445595
0,52,-0.445595
0,53,-0.445595
0,54,-0.445595
0,55,-0.445595
0,56,-0.445595
0,57,-0.445595
0,58,-0.486369
0,59,-0.486369
0,60,-0.486369
0,61,-0.486369
0,62,-0.486369
0,63,-0.505534
0,64,-0.505534
0,65,-0.505534
0,66,-0.505534
0,67,-0.505534
0,68,-0.505534
0,69,-0.714373
0,70,-0.714373
0,71,-0.714373
0,72,-0.741947
0,73,-0.742417
0,74,-0.74252
0,75,-0.887882
0,76,-0.887882
0,77,-0.897009
0,78,-0.897009
0,79,-0.912701
0,80,-0.912701
0,81,-0.912701
0,82,-0.912701
0,83,-0.913134
0,84,-0.916179
0,85,-0.916179
0,86,-0.924907
0,87,-0.924907
0,88,-0.924907
0,89,-0.924907
0,90,-0.924907
0,91,-0.924907
0,92,-0.924907
0,93,-0.924907
0,94,-0.924907
0,95,-0.92708
0,96,-0.92708
0,97,-0.92708
0,98,-0.92708
0,99,-0.92708
