ligand,generation,genetic_score
0,0,10559.9
0,1,2217.32
0,2,2217.32
0,3,-1.81635
0,4,-1.81635
0,5,-1.97108
0,6,-1.97745
0,7,-2.22864
0,8,-2.41678
0,9,-3.12368
0,10,-3.14203
0,11,-3.23354
0,12,-3.29166
0,13,-3.29615
0,14,-3.29667
0,15,-3.31977
0,16,-3.3315
0,17,-3.3315
0,18,-3.41587
0,19,-3.41587
0,20,-3.41587
0,21,-3.41901
0,22,-3.41901
0,23,-3.41901
0,24,-3.41901
0,25,-3.41901
0,26,-3.41915
0,27,-3.41915
0,28,-3.41915
0,29,-3.41915
0,30,-3.41915
0,31,-3.41915
0,32,-3.41915
0,33,-3.41915
0,34,-3.41915
0,35,-3.41915
0,36,-3.41915
0,37,-3.45341
0,38,-3.45873
0,39,-3.47129
0,40,-3.47339
0,41,-3.48172
0,42,-3.48924
0,43,-3.48924
0,44,-3.48946
0,45,-3.49405
0,46,-3.49405
0,47,-3.49422
0,48,-3.49422
0,49,-3.49443
0,50,-3.49443
0,51,-3.49443
0,52,-3.49443
0,53,-3.50381
0,54,-3.50381
0,55,-3.50381
0,56,-3.50381
0,57,-3.50381
0,58,-3.50381
0,59,-3.50381
0,60,-3.50381
0,61,-3.50381
0,62,-3.50381
0,63,-3.50381
0,64,-3.50381
0,65,-3.50381
0,66,-3.50381
0,67,-3.50381
0,68,-3.50381
0,69,-3.50381
0,70,-3.50381
0,71,-3.50381
0,72,-3.50381
0,73,-3.50381
0,74,-3.50381
0,75,-3.50381
0,76,-3.50381
0,77,-3.50381
0,78,-3.50381
0,79,-3.50381
0,80,-3.50381
0,81,-3.50418
0,82,-3.50418
0,83,-3.50418
0,84,-3.50418
0,85,-3.50418
0,86,-3.50418
0,87,-3.50418
0,88,-3.50418
0,89,-3.50418
0,90,-3.50418
0,91,-3.5104
0,92,-3.51388
0,93,-3.51637
0,94,-3.51637
0,95,-3.51637
0,96,-3.51637
0,97,-3.51637
0,98,-3.51637
0,99,-3.51811
