ligand,generation,genetic_score
0,0,10559.9
0,1,-2.01378
0,2,-2.01378
0,3,-4.21319
0,4,-4.26827
0,5,-4.51955
0,6,-4.57535
0,7,-4.54311
0,8,-4.59225
0,9,-4.57265
0,10,-4.58017
0,11,-4.52187
0,12,-4.5454
0,13,-4.51663
0,14,-4.51728
0,15,-4.50165
0,16,-4.51382
0,17,-4.48577
0,18,-4.49779
0,19,-4.49494
0,20,-4.49693
0,21,-4.49974
0,22,-4.51611
0,23,-4.51682
0,24,-4.51803
0,25,-4.4989
0,26,-4.50716
0,27,-4.50138
0,28,-4.50919
0,29,-4.50848
0,30,-4.51755
0,31,-4.4923
0,32,-4.504
0,33,-4.47769
0,34,-4.49079
0,35,-4.50039
0,36,-4.51664
0,37,-4.49952
0,38,-4.51454
0,39,-4.49703
0,40,-4.50704
0,41,-4.47778
0,42,-4.49599
0,43,-4.49919
0,44,-4.52166
0,45,-4.50073
0,46,-4.50313
0,47,-4.49597
0,48,-4.50884
0,49,-4.45766
0,50,-4.51587
0,51,-4.4945
0,52,-4.51228
0,53,-4.47867
0,54,-4.49131
0,55,-4.48531
0,56,-4.50139
0,57,-4.48851
0,58,-4.51421
0,59,-4.49602
0,60,-4.50753
0,61,-4.46491
0,62,-4.48647
0,63,-4.50227
0,64,-4.5149
0,65,-4.48737
0,66,-4.49987
0,67,-4.46263
0,68,-4.47781
0,69,-4.46933
0,70,-4.48526
0,71,-4.4735
0,72,-4.49194
0,73,-4.47975
0,74,-4.50361
0,75,-4.50914
0,76,-4.51479
0,77,-4.47878
0,78,-4.4978
0,79,-4.50712
0,80,-4.51056
0,81,-4.4937
0,82,-4.49798
0,83,-4.45735
0,84,-4.49077
0,85,-4.48763
0,86,-4.5199
0,87,-4.47627
0,88,-4.49715
0,89,-4.48456
0,90,-4.49677
0,91,-4.49085
0,92,-4.5072
0,93,-4.49387
0,94,-4.50037
0,95,-4.46683
0,96,-4.49436
0,97,-4.50849
0,98,-4.50849
0,99,-4.49277
