ligand,generation,genetic_score
0,0,10559.9
0,1,3.42966
0,2,3.04257
0,3,0.957147
0,4,0.852962
0,5,-0.373858
0,6,-0.373858
0,7,-0.641467
0,8,-0.734761
0,9,-0.790848
0,10,-0.790848
0,11,-0.790848
0,12,-0.790857
0,13,-0.887909
0,14,-0.887919
0,15,-0.887909
0,16,-0.887919
0,17,-0.888087
0,18,-0.888111
0,19,-0.888111
0,20,-0.896833
0,21,-0.888111
0,22,-0.888111
0,23,-0.888241
0,24,-0.888237
0,25,-0.888237
0,26,-0.89542
0,27,-0.89542
0,28,-0.915759
0,29,-0.89542
0,30,-0.895425
0,31,-0.942439
0,32,-0.942439
0,33,-0.942439
0,34,-0.973768
0,35,-0.942439
0,36,-0.942439
0,37,-0.942439
0,38,-0.974793
0,39,-0.974793
0,40,-1.02533
0,41,-1.32052
0,42,-1.32052
0,43,-1.32052
0,44,-1.36709
0,45,-1.36166
0,46,-1.43639
0,47,-1.43639
0,48,-1.43643
0,49,-1.43642
0,50,-1.43643
0,51,-1.43652
0,52,-1.43652
0,53,-1.43652
0,54,-1.43652
0,55,-1.43652
0,56,-1.43652
0,57,-1.43652
0,58,-1.43652
0,59,-1.43652
0,60,-1.43652
0,61,-1.43652
0,62,-1.43652
0,63,-1.43652
0,64,-1.43652
0,65,-1.43652
0,66,-1.43654
0,67,-1.43654
0,68,-1.43654
0,69,-1.43654
0,70,-1.43654
0,71,-1.43654
0,72,-1.43654
0,73,-1.43654
0,74,-1.43654
0,75,-1.43654
0,76,-1.43654
0,77,-1.4366
0,78,-1.4366
0,79,-1.4366
0,80,-1.4366
0,81,-1.4366
0,82,-1.47502
0,83,-1.4366
0,84,-1.4366
0,85,-1.4366
0,86,-1.4366
0,87,-1.44128
0,88,-1.44128
0,89,-1.44128
0,90,-1.44128
0,91,-1.44575
0,92,-1.47062
0,93,-1.44575
0,94,-1.44575
0,95,-1.44575
0,96,-1.44575
0,97,-1.44575
0,98,-1.44575
0,99,-1.44575
