ligand,generation,genetic_score
0,0,20352.3
0,1,-5.98407
0,2,-5.98504
0,3,-7.49522
0,4,-7.55338
0,5,-8.83254
0,6,-8.83254
0,7,-8.90979
0,8,-8.92673
0,9,-8.90948
0,10,-8.95675
0,11,-8.86532
0,12,-8.88653
0,13,-8.87554
0,14,-8.88059
0,15,-8.87521
0,16,-8.89908
0,17,-8.89251
0,18,-8.91228
0,19,-8.79035
0,20,-8.83115
0,21,-8.88609
0,22,-8.88609
0,23,-8.88481
0,24,-8.89926
0,25,-8.89847
0,26,-8.90711
0,27,-8.86531
0,28,-8.91568
0,29,-8.89035
0,30,-8.90298
0,31,-8.90444
0,32,-8.91279
0,33,-8.89582
0,34,-8.91046
0,35,-8.92257
0,36,-8.92529
0,37,-8.8735
0,38,-8.89502
0,39,-8.88751
0,40,-8.89718
0,41,-8.91616
0,42,-8.91616
0,43,-8.91409
0,44,-8.90128
0,45,-8.91443
0,46,-8.9148
0,47,-8.88293
0,48,-8.90598
0,49,-8.87393
0,50,-8.87813
0,51,-8.86612
0,52,-8.87916
0,53,-8.8691
0,54,-8.91567
0,55,-8.86959
0,56,-8.8897
0,57,-8.85308
0,58,-8.87969
0,59,-8.91135
0,60,-8.9185
0,61,-8.86539
0,62,-8.88872
0,63,-8.89442
0,64,-8.89584
0,65,-8.89713
0,66,-8.92227
0,67,-8.89647
0,68,-8.91201
0,69,-8.89003
0,70,-8.89812
0,71,-8.93188
0,72,-8.93188
0,73,-8.87612
0,74,-8.90241
0,75,-8.83775
0,76,-8.85218
0,77,-8.84516
0,78,-8.86831
0,79,-8.88167
0,80,-8.91456
0,81,-8.92421
0,82,-8.93029
0,83,-8.84852
0,84,-8.88241
0,85,-8.88181
0,86,-8.88181
0,87,-8.88082
0,88,-8.8984
0,89,-8.88202
0,90,-8.91235
0,91,-8.90315
0,92,-8.92033
0,93,-8.81816
0,94,-8.82988
0,95,-8.88729
0,96,-8.91112
0,97,-8.87862
0,98,-8.88471
0,99,-8.8583
