ligand,generation,genetic_score
0,0,20352.3
0,1,6.42167
0,2,6.42145
0,3,-6.93619
0,4,-7.06445
0,5,-7.07179
0,6,-7.20821
0,7,-7.22505
0,8,-7.28141
0,9,-7.28141
0,10,-7.30996
0,11,-7.54152
0,12,-7.54152
0,13,-7.54152
0,14,-7.54152
0,15,-7.54655
0,16,-7.55527
0,17,-7.55751
0,18,-7.5676
0,19,-7.5676
0,20,-7.5676
0,21,-7.57319
0,22,-7.5733
0,23,-7.57659
0,24,-7.57669
0,25,-7.60312
0,26,-7.60563
0,27,-7.617
0,28,-7.617
0,29,-7.617
0,30,-7.617
0,31,-7.617
0,32,-7.617
0,33,-7.63476
0,34,-7.63476
0,35,-7.79377
0,36,-7.81911
0,37,-7.81911
0,38,-7.82348
0,39,-7.84657
0,40,-7.85094
0,41,-7.85094
0,42,-7.92492
0,43,-7.85094
0,44,-7.94584
0,45,-7.96619
0,46,-7.96619
0,47,-7.96619
0,48,-7.96619
0,49,-7.96619
0,50,-7.96619
0,51,-7.96619
0,52,-7.96619
0,53,-7.96619
0,54,-7.96619
0,55,-7.96619
0,56,-7.96619
0,57,-7.96619
0,58,-7.96619
0,59,-7.96619
0,60,-7.96619
0,61,-7.96619
0,62,-7.9723
0,63,-7.9723
0,64,-7.9723
0,65,-7.9723
0,66,-7.9723
0,67,-7.9723
0,68,-7.9723
0,69,-7.9723
0,70,-7.9723
0,71,-7.9723
0,72,-7.9723
0,73,-7.9723
0,74,-7.9723
0,75,-7.9723
0,76,-7.9723
0,77,-7.9723
0,78,-7.9723
0,79,-7.9723
0,80,-7.9723
0,81,-7.9723
0,82,-7.97995
0,83,-7.97995
0,84,-7.97995
0,85,-7.97995
0,86,-7.97995
0,87,-7.97995
0,88,-7.97995
0,89,-7.97995
0,90,-7.97995
0,91,-7.97995
0,92,-7.98564
0,93,-7.98564
0,94,-7.98564
0,95,-7.9914
0,96,-7.9914
0,97,-7.9914
0,98,-7.9914
0,99,-7.9914
