ligand,generation,genetic_score
0,0,20352.3
0,1,6.42167
0,2,6.42145
0,3,2.8769
0,4,-0.966038
0,5,-1.01536
0,6,-1.51258
0,7,-1.75595
0,8,-1.97787
0,9,-2.43706
0,10,-2.43706
0,11,-5.19088
0,12,-5.27855
0,13,-5.52364
0,14,-5.52364
0,15,-5.54477
0,16,-5.55267
0,17,-5.55267
0,18,-5.61203
0,19,-5.65078
0,20,-5.82634
0,21,-5.82634
0,22,-5.82634
0,23,-5.88055
0,24,-5.88055
0,25,-5.88055
0,26,-5.90342
0,27,-5.90342
0,28,-5.90342
0,29,-6.12936
0,30,-6.12936
0,31,-6.15099
0,32,-6.19419
0,33,-6.20757
0,34,-6.20757
0,35,-6.23107
0,36,-6.23107
0,37,-6.25019
0,38,-6.25019
0,39,-6.25094
0,40,-6.25094
0,41,-6.25094
0,42,-6.25094
0,43,-6.25432
0,44,-6.25432
0,45,-6.25432
0,46,-6.25432
0,47,-6.29866
0,48,-6.29866
0,49,-6.29912
0,50,-6.29912
0,51,-6.29947
0,52,-6.29947
0,53,-6.29947
0,54,-6.29947
0,55,-6.38237
0,56,-6.38873
0,57,-6.38873
0,58,-6.5252
0,59,-6.54136
0,60,-6.54136
0,61,-6.54136
0,62,-6.54136
0,63,-6.54136
0,64,-6.54136
0,65,-6.54136
0,66,-6.54277
0,67,-6.54277
0,68,-6.54277
0,69,-6.54277
0,70,-6.54277
0,71,-6.61722
0,72,-6.61722
0,73,-6.67329
0,74,-6.67604
0,75,-6.67604
0,76,-6.6796
0,77,-6.6796
0,78,-6.6796
0,79,-6.6796
0,80,-6.68378
0,81,-6.70067
0,82,-6.70523
0,83,-6.7193
0,84,-6.7193
0,85,-6.72748
0,86,-6.72748
0,87,-6.73294
0,88,-6.73294
0,89,-6.73294
0,90,-6.73294
0,91,-6.73294
0,92,-6.73294
0,93,-6.73294
0,94,-6.74945
0,95,-6.74945
0,96,-6.74945
0,97,-6.74945
0,98,-6.74945
0,99,-6.74945
