ligand,generation,genetic_score
0,0,523369
0,1,617.121
0,2,8.27531
0,3,7.54283
0,4,6.24938
0,5,5.82471
0,6,5.80928
0,7,2.55649
0,8,2.69553
0,9,1.37637
0,10,1.22076
0,11,-0.476146
0,12,-0.476146
0,13,-0.775843
0,14,-0.812653
0,15,-0.801981
0,16,-0.801981
0,17,-0.844028
0,18,-0.845786
0,19,-0.845433
0,20,-0.86167
0,21,-0.844028
0,22,-0.871548
0,23,-0.851689
0,24,-0.856728
0,25,-0.860806
0,26,-0.860806
0,27,-0.863487
0,28,-0.871961
0,29,-0.863487
0,30,-0.871961
0,31,-0.871961
0,32,-0.871961
0,33,-0.871961
0,34,-0.871961
0,35,-0.871961
0,36,-0.890307
0,37,-0.871961
0,38,-0.877373
0,39,-0.877373
0,40,-0.881886
0,41,-0.877373
0,42,-0.877373
0,43,-0.877373
0,44,-0.905537
0,45,-0.905537
0,46,-0.906754
0,47,-0.905537
0,48,-0.905537
0,49,-0.905537
0,50,-0.918406
0,51,-0.905537
0,52,-0.907442
0,53,-0.905537
0,54,-0.905537
0,55,-0.905537
0,56,-0.905537
0,57,-0.905537
0,58,-0.905537
0,59,-0.95056
0,60,-0.95056
0,61,-0.95056
0,62,-0.95056
0,63,-0.95056
0,64,-0.952486
0,65,-0.956279
0,66,-0.95787
0,67,-0.95787
0,68,-0.95787
0,69,-0.95787
0,70,-0.997008
0,71,-0.95787
0,72,-0.95787
0,73,-0.95787
0,74,-0.95787
0,75,-0.95787
0,76,-0.95787
0,77,-0.95787
0,78,-0.95787
0,79,-0.95787
0,80,-0.959783
0,81,-0.95787
0,82,-0.95787
0,83,-0.95787
0,84,-0.95787
0,85,-0.95787
0,86,-0.960471
0,87,-0.95787
0,88,-0.95787
0,89,-0.95787
0,90,-0.95787
0,91,-0.95787
0,92,-0.95963
0,93,-0.95963
0,94,-0.95963
0,95,-0.95963
0,96,-0.95963
0,97,-0.95963
0,98,-0.96651
0,99,-0.95963
