ligand,generation,genetic_score
0,0,523369
0,1,341963
0,2,27814.7
0,3,11668.1
0,4,577.894
0,5,264.547
0,6,229.002
0,7,13.6728
0,8,11.4629
0,9,11.0719
0,10,8.9394
0,11,8.68417
0,12,7.79313
0,13,7.09692
0,14,6.06034
0,15,5.68423
0,16,5.07633
0,17,4.86029
0,18,4.5395
0,19,4.48305
0,20,4.19996
0,21,4.18297
0,22,4.04624
0,23,4.00613
0,24,3.874
0,25,3.74905
0,26,3.64537
0,27,3.51758
0,28,3.48239
0,29,3.39745
0,30,3.39745
0,31,3.36056
0,32,3.33655
0,33,3.33556
0,34,3.33402
0,35,3.31253
0,36,3.27589
0,37,3.24792
0,38,3.24792
0,39,3.24678
0,40,3.24669
0,41,3.24648
0,42,3.214
0,43,3.1811
0,44,3.18003
0,45,3.17863
0,46,3.16556
0,47,3.16141
0,48,3.16141
0,49,3.15401
0,50,3.15401
0,51,3.15274
0,52,3.15274
0,53,3.15077
0,54,3.14701
0,55,3.14701
0,56,3.14686
0,57,3.14523
0,58,3.1451
0,59,3.14386
0,60,3.14386
0,61,3.14038
0,62,3.13905
0,63,3.13881
0,64,3.1224
0,65,3.12121
0,66,3.12091
0,67,3.11147
0,68,3.10636
0,69,3.10609
0,70,3.10487
0,71,3.08555
0,72,3.08415
0,73,3.07704
0,74,3.07704
0,75,3.07574
0,76,3.06923
0,77,3.06783
0,78,3.06171
0,79,3.03315
0,80,3.03315
0,81,3.02202
0,82,2.99747
0,83,2.98578
0,84,2.9331
0,85,2.89788
0,86,2.89688
0,87,2.89604
0,88,2.89511
0,89,2.89377
0,90,2.87241
0,91,2.89358
0,92,2.87944
0,93,2.87924
0,94,2.87835
0,95,2.87835
0,96,2.87757
0,97,2.87755
0,98,2.8769
0,99,2.87679
