ligand,generation,genetic_score
0,0,523369
0,1,341963
0,2,27814.7
0,3,72.0689
0,4,72.0689
0,5,23.7601
0,6,14.1246
0,7,6.98188
0,8,6.50489
0,9,5.5595
0,10,4.88075
0,11,3.76599
0,12,3.71633
0,13,3.71633
0,14,3.7126
0,15,3.7126
0,16,3.64967
0,17,3.54552
0,18,3.39294
0,19,2.28359
0,20,2.27094
0,21,2.2672
0,22,2.24318
0,23,2.14556
0,24,2.11646
0,25,2.1017
0,26,2.08036
0,27,2.07541
0,28,2.06327
0,29,1.85462
0,30,1.75727
0,31,1.73778
0,32,1.72821
0,33,1.72821
0,34,1.66699
0,35,1.65936
0,36,1.65341
0,37,1.64359
0,38,1.63638
0,39,1.63047
0,40,1.62689
0,41,1.43525
0,42,1.42703
0,43,1.42403
0,44,1.42346
0,45,1.42299
0,46,1.42299
0,47,1.42285
0,48,1.42285
0,49,1.37993
0,50,1.37993
0,51,1.37839
0,52,1.37108
0,53,1.3695
0,54,1.36176
0,55,1.36017
0,56,1.35469
0,57,1.35469
0,58,1.35469
0,59,1.33922
0,60,1.33922
0,61,1.33755
0,62,1.33755
0,63,1.33729
0,64,1.33596
0,65,1.33596
0,66,1.31235
0,67,1.31235
0,68,1.31176
0,69,1.31148
0,70,1.31147
0,71,1.31128
0,72,1.30555
0,73,1.30328
0,74,1.30165
0,75,1.30165
0,76,1.2955
0,77,1.2955
0,78,1.2955
0,79,1.29378
0,80,1.29378
0,81,1.29181
0,82,1.29181
0,83,1.27939
0,84,1.279
0,85,1.279
0,86,1.27665
0,87,1.27665
0,88,1.27396
0,89,1.27204
0,90,1.27058
0,91,1.27058
0,92,1.27006
0,93,1.27005
0,94,1.26819
0,95,1.26091
0,96,1.25905
0,97,1.25905
0,98,1.25889
0,99,1.25852
