ligand,generation,genetic_score
0,0,523369
0,1,341963
0,2,27814.7
0,3,72.0689
0,4,72.0689
0,5,23.7601
0,6,14.1407
0,7,7.00519
0,8,6.52946
0,9,5.58307
0,10,4.90551
0,11,4.27169
0,12,4.22342
0,13,3.96807
0,14,3.40478
0,15,3.29431
0,16,3.16043
0,17,3.10506
0,18,2.9866
0,19,2.84218
0,20,2.79539
0,21,2.32592
0,22,2.18609
0,23,2.11344
0,24,2.07613
0,25,0.713336
0,26,0.712144
0,27,0.485096
0,28,0.485096
0,29,0.453262
0,30,0.240499
0,31,0.240499
0,32,0.240499
0,33,0.205397
0,34,0.205397
0,35,0.205397
0,36,0.182254
0,37,0.182254
0,38,0.180027
0,39,0.180027
0,40,0.178482
0,41,0.177126
0,42,0.177126
0,43,0.162433
0,44,0.162433
0,45,0.151562
0,46,-0.0710664
0,47,-0.0710664
0,48,-0.0710664
0,49,-0.0749731
0,50,-0.10676
0,51,-0.10676
0,52,-0.113339
0,53,-0.124304
0,54,-0.12832
0,55,-0.142868
0,56,-0.142868
0,57,-0.142868
0,58,-0.142868
0,59,-0.142868
0,60,-0.142868
0,61,-0.142868
0,62,-0.142868
0,63,-0.14339
0,64,-0.15685
0,65,-0.15685
0,66,-0.161583
0,67,-0.161931
0,68,-0.201274
0,69,-0.206063
0,70,-0.213099
0,71,-0.216489
0,72,-0.216489
0,73,-0.218623
0,74,-0.225216
0,75,-0.22792
0,76,-0.228042
0,77,-0.228042
0,78,-0.230371
0,79,-0.233248
0,80,-0.233248
0,81,-0.233248
0,82,-0.233248
0,83,-0.233248
0,84,-0.23496
0,85,-0.23496
0,86,-0.23496
0,87,-0.622672
0,88,-0.622672
0,89,-0.635171
0,90,-0.635171
0,91,-0.635171
0,92,-0.639026
0,93,-0.639026
0,94,-0.680006
0,95,-0.680006
0,96,-0.726222
0,97,-0.91549
0,98,-0.91549
0,99,-0.91549
