ligand,generation,genetic_score
0,0,0.718921
0,1,-1.46454
0,2,-1.46454
0,3,-2.93864
0,4,-3.48735
0,5,-3.88127
0,6,-3.88645
0,7,-3.94273
0,8,-3.94541
0,9,-3.98254
0,10,-3.98254
0,11,-4.07036
0,12,-4.07036
0,13,-4.28171
0,14,-4.36104
0,15,-4.8145
0,16,-4.8145
0,17,-4.84222
0,18,-4.84328
0,19,-4.90135
0,20,-4.90552
0,21,-4.91659
0,22,-4.92111
0,23,-4.92303
0,24,-4.92884
0,25,-4.93081
0,26,-4.93081
0,27,-4.93259
0,28,-4.93413
0,29,-4.93473
0,30,-4.93473
0,31,-4.93513
0,32,-4.93632
0,33,-4.93649
0,34,-4.93657
0,35,-4.93649
0,36,-4.93649
0,37,-4.93649
0,38,-4.93649
0,39,-4.93649
0,40,-4.93649
0,41,-4.9365
0,42,-4.9365
0,43,-4.93659
0,44,-4.93659
0,45,-4.93761
0,46,-4.93761
0,47,-4.93761
0,48,-4.93761
0,49,-4.93761
0,50,-4.93761
0,51,-4.93761
0,52,-4.93761
0,53,-4.93761
0,54,-4.93761
0,55,-4.93761
0,56,-4.93761
0,57,-4.93761
0,58,-4.93761
0,59,-4.93762
0,60,-4.93762
0,61,-5.05278
0,62,-5.05278
0,63,-6.1516
0,64,-6.16458
0,65,-6.43208
0,66,-6.43208
0,67,-6.49186
0,68,-6.49193
0,69,-6.60533
0,70,-6.60728
0,71,-6.61243
0,72,-6.61545
0,73,-6.62555
0,74,-6.64661
0,75,-6.65225
0,76,-6.65394
0,77,-6.65801
0,78,-6.6595
0,79,-6.6592
0,80,-6.65952
0,81,-6.65952
0,82,-6.65952
0,83,-6.65952
0,84,-6.65952
0,85,-6.65952
0,86,-6.67593
0,87,-6.65952
0,88,-6.65952
0,89,-6.66285
0,90,-6.67846
0,91,-6.68068
0,92,-6.68068
0,93,-6.68241
0,94,-6.68241
0,95,-6.68241
0,96,-6.68242
0,97,-6.68401
0,98,-6.68401
0,99,-6.68403
