ligand,generation,genetic_score
0,0,0.718921
0,1,-1.9606
0,2,-2.34154
0,3,-3.81059
0,4,-3.81059
0,5,-4.02822
0,6,-4.06185
0,7,-4.26393
0,8,-4.37221
0,9,-4.4535
0,10,-4.49038
0,11,-4.6961
0,12,-4.71778
0,13,-5.33697
0,14,-5.33697
0,15,-6.02174
0,16,-6.03637
0,17,-6.08737
0,18,-6.11032
0,19,-6.15077
0,20,-6.16175
0,21,-6.2113
0,22,-6.22775
0,23,-6.24124
0,24,-6.24128
0,25,-6.26492
0,26,-6.26498
0,27,-6.26717
0,28,-6.26758
0,29,-6.27843
0,30,-6.27852
0,31,-6.27869
0,32,-6.2787
0,33,-6.28137
0,34,-6.282
0,35,-6.28199
0,36,-6.282
0,37,-6.28401
0,38,-6.28575
0,39,-6.28575
0,40,-6.28588
0,41,-6.28613
0,42,-6.28745
0,43,-6.28749
0,44,-6.28749
0,45,-6.29115
0,46,-6.2929
0,47,-6.2929
0,48,-6.2929
0,49,-6.2929
0,50,-6.2929
0,51,-6.2929
0,52,-6.2929
0,53,-6.2929
0,54,-6.2929
0,55,-6.29479
0,56,-6.2948
0,57,-6.2948
0,58,-6.2948
0,59,-6.2948
0,60,-6.2948
0,61,-6.2973
0,62,-6.29772
0,63,-6.30124
0,64,-6.30128
0,65,-6.30128
0,66,-6.30158
0,67,-6.30158
0,68,-6.30158
0,69,-6.30158
0,70,-6.30158
0,71,-6.30184
0,72,-6.3019
0,73,-6.30188
0,74,-6.3019
0,75,-6.3019
0,76,-6.3019
0,77,-6.3019
0,78,-6.3019
0,79,-6.3019
0,80,-6.3019
0,81,-6.3019
0,82,-6.3019
0,83,-6.3019
0,84,-6.3019
0,85,-6.3019
0,86,-6.3019
0,87,-6.3019
0,88,-6.3019
0,89,-6.3019
0,90,-6.3019
0,91,-6.3019
0,92,-6.3019
0,93,-6.30239
0,94,-6.30336
0,95,-6.30424
0,96,-6.30424
0,97,-6.30424
0,98,-6.30424
0,99,-6.30424
