ligand,generation,genetic_score
0,0,0.718921
0,1,-3.64575
0,2,-3.64575
0,3,-4.0008
0,4,-4.31289
0,5,-4.81891
0,6,-4.87888
0,7,-5.83157
0,8,-5.83303
0,9,-6.06995
0,10,-6.09658
0,11,-6.14878
0,12,-6.15339
0,13,-6.21445
0,14,-6.21807
0,15,-6.22563
0,16,-6.22663
0,17,-6.24766
0,18,-6.24766
0,19,-6.24828
0,20,-6.24828
0,21,-6.26289
0,22,-6.26265
0,23,-6.27838
0,24,-6.2803
0,25,-6.28735
0,26,-6.29037
0,27,-6.28773
0,28,-6.28773
0,29,-6.28797
0,30,-6.28797
0,31,-6.29282
0,32,-6.29282
0,33,-6.29779
0,34,-6.29815
0,35,-6.29779
0,36,-6.29815
0,37,-6.30085
0,38,-6.30107
0,39,-6.30107
0,40,-6.30116
0,41,-6.30116
0,42,-6.30116
0,43,-6.30127
0,44,-6.30189
0,45,-6.30189
0,46,-6.30189
0,47,-6.30189
0,48,-6.30189
0,49,-6.30189
0,50,-6.30189
0,51,-6.31226
0,52,-6.31226
0,53,-6.31226
0,54,-6.31226
0,55,-6.31226
0,56,-6.31232
0,57,-6.31409
0,58,-6.31409
0,59,-6.31409
0,60,-6.31409
0,61,-6.31409
0,62,-6.31409
0,63,-6.31409
0,64,-6.31409
0,65,-6.31409
0,66,-6.31409
0,67,-6.31417
0,68,-6.31417
0,69,-6.31423
0,70,-6.31423
0,71,-6.31423
0,72,-6.31423
0,73,-6.31423
0,74,-6.31423
0,75,-6.31452
0,76,-6.31452
0,77,-6.31452
0,78,-6.31452
0,79,-6.31452
0,80,-6.31452
0,81,-6.31698
0,82,-6.31699
0,83,-6.31798
0,84,-6.31858
0,85,-6.3219
0,86,-6.32216
0,87,-6.32216
0,88,-6.32216
0,89,-6.32216
0,90,-6.32216
0,91,-6.32216
0,92,-6.32216
0,93,-6.32216
0,94,-6.32216
0,95,-6.32216
0,96,-6.32216
0,97,-6.32216
0,98,-6.32216
0,99,-6.3222
