ligand,generation,genetic_score
0,0,523369
0,1,363578
0,2,25208.9
0,3,19912.1
0,4,6759.51
0,5,3107.12
0,6,2922.99
0,7,587.807
0,8,541.596
0,9,487.987
0,10,413.579
0,11,114.822
0,12,54.4775
0,13,26.9373
0,14,25.0046
0,15,21.634
0,16,18.0721
0,17,17.4857
0,18,17.4679
0,19,17.1142
0,20,17.0788
0,21,16.0382
0,22,15.8816
0,23,15.5718
0,24,14.9821
0,25,13.6758
0,26,13.8208
0,27,13.5154
0,28,13.3576
0,29,12.6848
0,30,12.4957
0,31,12.24
0,32,12.1987
0,33,11.7883
0,34,11.4598
0,35,10.6931
0,36,10.6074
0,37,10.5019
0,38,10.2455
0,39,9.54975
0,40,9.00173
0,41,8.78345
0,42,8.18845
0,43,7.94907
0,44,7.94907
0,45,7.50962
0,46,7.44874
0,47,7.22045
0,48,7.1867
0,49,7.17969
0,50,6.95453
0,51,6.95453
0,52,6.92944
0,53,6.68671
0,54,6.60861
0,55,6.59503
0,56,6.59503
0,57,6.34493
0,58,6.3449
0,59,6.32361
0,60,6.07237
0,61,6.02191
0,62,5.94847
0,63,5.70857
0,64,5.55793
0,65,5.34746
0,66,5.22422
0,67,4.85985
0,68,4.83595
0,69,4.62656
0,70,4.62655
0,71,4.55038
0,72,4.55038
0,73,4.47701
0,74,4.41071
0,75,4.3847
0,76,4.38118
0,77,4.22159
0,78,4.15546
0,79,3.92919
0,80,3.8452
0,81,3.81838
0,82,3.80143
0,83,3.76511
0,84,3.70113
0,85,3.65183
0,86,3.61743
0,87,3.46223
0,88,3.42292
0,89,3.35555
0,90,3.31647
0,91,3.24771
0,92,3.19172
0,93,3.13692
0,94,3.11803
0,95,2.99582
0,96,2.99582
0,97,2.93809
0,98,2.91458
0,99,2.87824
