ligand,generation,genetic_score
0,0,523369
0,1,288378
0,2,2171.02
0,3,68.1516
0,4,38.7609
0,5,37.4507
0,6,14.778
0,7,14.5929
0,8,12.6061
0,9,11.3443
0,10,10.2529
0,11,8.51217
0,12,6.60777
0,13,5.59182
0,14,5.46366
0,15,4.1049
0,16,3.6113
0,17,3.13713
0,18,3.13457
0,19,2.74545
0,20,2.65025
0,21,2.35162
0,22,2.24363
0,23,2.06444
0,24,1.98886
0,25,1.8688
0,26,1.86111
0,27,1.8425
0,28,1.79269
0,29,1.79269
0,30,1.7402
0,31,1.71294
0,32,1.66981
0,33,1.57409
0,34,1.54231
0,35,1.50852
0,36,1.46245
0,37,1.36008
0,38,1.36008
0,39,1.27588
0,40,1.21499
0,41,1.18099
0,42,1.14399
0,43,1.14258
0,44,1.10811
0,45,1.07801
0,46,1.04647
0,47,1.04173
0,48,0.996084
0,49,1.01062
0,50,1.00081
0,51,0.968627
0,52,0.935339
0,53,0.933323
0,54,0.917432
0,55,0.899243
0,56,0.888008
0,57,0.8841
0,58,0.878999
0,59,0.876606
0,60,0.847685
0,61,0.844429
0,62,0.830606
0,63,0.819217
0,64,0.751608
0,65,0.729465
0,66,0.722783
0,67,0.681444
0,68,0.679696
0,69,0.655525
0,70,0.640665
0,71,0.640023
0,72,0.637847
0,73,0.635984
0,74,0.620714
0,75,0.624303
0,76,0.619997
0,77,0.62202
0,78,0.619997
0,79,0.617882
0,80,0.617818
0,81,0.617826
0,82,0.61747
0,83,0.544325
0,84,0.540021
0,85,0.540021
0,86,0.540021
0,87,0.522678
0,88,0.522678
0,89,0.517977
0,90,0.508862
0,91,0.516018
0,92,0.503923
0,93,0.507687
0,94,0.495123
0,95,0.495307
0,96,0.493426
0,97,0.491579
0,98,0.489938
0,99,0.491073
