ligand,generation,genetic_score
0,0,523369
0,1,293887
0,2,3049.19
0,3,9088.46
0,4,823.479
0,5,260.982
0,6,163.14
0,7,155.917
0,8,150.891
0,9,113.546
0,10,106.676
0,11,55.0805
0,12,46.8139
0,13,20.8508
0,14,16.7095
0,15,12.7956
0,16,12.1473
0,17,10.2207
0,18,9.33648
0,19,7.62461
0,20,7.2025
0,21,6.6138
0,22,6.51758
0,23,5.98556
0,24,5.33891
0,25,4.74637
0,26,4.47607
0,27,4.11608
0,28,3.78587
0,29,3.41508
0,30,3.33132
0,31,2.8395
0,32,2.80284
0,33,2.21272
0,34,2.12708
0,35,1.99353
0,36,1.92919
0,37,1.76779
0,38,1.70635
0,39,1.65781
0,40,1.52254
0,41,1.50623
0,42,1.41205
0,43,1.32595
0,44,1.27771
0,45,1.27427
0,46,1.21883
0,47,1.2053
0,48,1.1568
0,49,1.08643
0,50,1.08637
0,51,1.01404
0,52,1.01304
0,53,0.959366
0,54,0.955528
0,55,0.979352
0,56,0.968676
0,57,0.958317
0,58,0.958317
0,59,0.958317
0,60,0.939469
0,61,0.939469
0,62,0.850314
0,63,0.882527
0,64,0.715021
0,65,0.690034
0,66,0.681165
0,67,0.619546
0,68,0.617823
0,69,0.527758
0,70,0.527758
0,71,0.446546
0,72,0.361383
0,73,0.327486
0,74,0.327486
0,75,0.313461
0,76,0.311907
0,77,0.213216
0,78,0.198637
0,79,0.19449
0,80,0.187335
0,81,0.185024
0,82,0.18339
0,83,0.178808
0,84,0.177112
0,85,0.167368
0,86,0.167368
0,87,0.0432873
0,88,0.0202289
0,89,-0.0367665
0,90,-0.0904431
0,91,-0.0879498
0,92,-0.0910511
0,93,-0.0799041
0,94,-0.110906
0,95,-0.117964
0,96,-0.164605
0,97,-0.170945
0,98,-0.17316
0,99,-0.181742
