ligand,generation,genetic_score
0,0,523369
0,1,283817
0,2,422.384
0,3,71.712
0,4,27.7627
0,5,19.4233
0,6,10.921
0,7,8.23177
0,8,8.91303
0,9,8.70928
0,10,7.53743
0,11,5.73075
0,12,5.70052
0,13,4.75843
0,14,4.70578
0,15,3.99816
0,16,3.4628
0,17,3.35595
0,18,3.05045
0,19,3.09177
0,20,2.92154
0,21,2.85338
0,22,2.6824
0,23,2.75243
0,24,2.66603
0,25,2.64101
0,26,2.62088
0,27,2.62362
0,28,2.62362
0,29,2.52786
0,30,2.52786
0,31,2.45989
0,32,2.45989
0,33,2.45989
0,34,2.45946
0,35,2.43142
0,36,2.42809
0,37,2.42542
0,38,2.41201
0,39,2.40935
0,40,2.3708
0,41,2.34914
0,42,2.3372
0,43,2.33697
0,44,2.25204
0,45,2.23411
0,46,2.22851
0,47,2.22722
0,48,2.21143
0,49,2.20011
0,50,2.19342
0,51,2.16418
0,52,2.16418
0,53,2.14819
0,54,2.14231
0,55,2.14544
0,56,2.14427
0,57,2.14211
0,58,2.13073
0,59,2.12724
0,60,2.09476
0,61,2.0875
0,62,2.08409
0,63,2.07019
0,64,1.99922
0,65,1.94215
0,66,1.89758
0,67,1.87691
0,68,1.87101
0,69,1.83187
0,70,1.82639
0,71,1.81441
0,72,1.7818
0,73,1.76959
0,74,1.76903
0,75,1.74208
0,76,1.72954
0,77,1.7296
0,78,1.69354
0,79,1.69354
0,80,1.69182
0,81,1.69168
0,82,1.66508
0,83,1.66494
0,84,1.64983
0,85,1.64971
0,86,1.62132
0,87,1.62104
0,88,1.62117
0,89,1.62106
0,90,1.62106
0,91,1.62094
0,92,1.62092
0,93,1.61931
0,94,1.61118
0,95,1.61931
0,96,1.61419
0,97,1.61931
0,98,1.61925
0,99,1.61924
