ligand,generation,genetic_score
0,0,523369
0,1,9463.46
0,2,124.595
0,3,23.0418
0,4,17.0244
0,5,11.7769
0,6,5.57006
0,7,5.19785
0,8,4.69619
0,9,3.23735
0,10,2.88326
0,11,1.18592
0,12,0.941944
0,13,1.08542
0,14,0.574251
0,15,0.658403
0,16,0.265799
0,17,0.0857921
0,18,0.0857921
0,19,0.0857921
0,20,0.0818958
0,21,0.0682421
0,22,0.06529
0,23,0.0682421
0,24,0.0682421
0,25,0.0682421
0,26,0.0682421
0,27,0.0682421
0,28,0.0682421
0,29,0.0682421
0,30,-0.0546689
0,31,0.0677905
0,32,0.0677905
0,33,0.0677905
0,34,0.0677905
0,35,0.0677905
0,36,-0.0549898
0,37,-0.0549898
0,38,-0.0549898
0,39,-0.0549898
0,40,-0.0549898
0,41,-0.0549898
0,42,-0.0690427
0,43,-0.0690427
0,44,-0.134626
0,45,-0.0690427
0,46,-0.0690427
0,47,-0.0690427
0,48,-0.0932045
0,49,-0.0932045
0,50,-0.0990138
0,51,-0.0990138
0,52,-0.159101
0,53,-0.0990138
0,54,-0.0990138
0,55,-0.0990138
0,56,-0.0990138
0,57,-0.0990138
0,58,-0.0990138
0,59,-0.0990138
0,60,-0.106438
0,61,-0.106438
0,62,-0.157382
0,63,-0.160216
0,64,-0.185562
0,65,-0.213312
0,66,-0.228117
0,67,-0.241652
0,68,-0.284066
0,69,-0.284066
0,70,-0.304507
0,71,-0.304507
0,72,-0.304507
0,73,-0.304507
0,74,-0.304507
0,75,-0.30612
0,76,-0.320174
0,77,-0.30612
0,78,-0.326241
0,79,-0.30612
0,80,-0.31517
0,81,-0.31517
0,82,-0.31517
0,83,-0.31517
0,84,-0.317117
0,85,-0.31517
0,86,-0.31517
0,87,-0.31517
0,88,-0.31517
0,89,-0.31517
0,90,-0.323407
0,91,-0.31517
0,92,-0.322745
0,93,-0.315259
0,94,-0.315259
0,95,-0.315259
0,96,-0.320299
0,97,-0.315259
0,98,-0.32283
0,99,-0.315259
