ligand,generation,genetic_score
0,0,81128.5
0,1,1841.81
0,2,1841.81
0,3,31.7962
0,4,48.5543
0,5,-1.7376
0,6,-1.75538
0,7,-5.27089
0,8,-5.4455
0,9,-6.07829
0,10,-6.11648
0,11,-6.16052
0,12,-6.19973
0,13,-6.359
0,14,-6.359
0,15,-6.37145
0,16,-6.37145
0,17,-6.37145
0,18,-6.37145
0,19,-6.37146
0,20,-6.37146
0,21,-6.37146
0,22,-6.37146
0,23,-6.37147
0,24,-6.37147
0,25,-6.37432
0,26,-6.39832
0,27,-6.39832
0,28,-6.41964
0,29,-6.47178
0,30,-6.47178
0,31,-6.9499
0,32,-6.9525
0,33,-7.49372
0,34,-7.50673
0,35,-7.5846
0,36,-7.63393
0,37,-7.66137
0,38,-7.67054
0,39,-7.6714
0,40,-7.68788
0,41,-7.72768
0,42,-7.72768
0,43,-7.72787
0,44,-7.72787
0,45,-7.72787
0,46,-7.72787
0,47,-7.72868
0,48,-7.73116
0,49,-7.73187
0,50,-7.73188
0,51,-7.73751
0,52,-7.73751
0,53,-7.73751
0,54,-7.73755
0,55,-7.7401
0,56,-7.7401
0,57,-7.7401
0,58,-7.7401
0,59,-7.74742
0,60,-7.74742
0,61,-7.74756
0,62,-7.74756
0,63,-7.74931
0,64,-7.74986
0,65,-7.7558
0,66,-7.7558
0,67,-7.75584
0,68,-7.78076
0,69,-7.77976
0,70,-7.77976
0,71,-7.77976
0,72,-7.77976
0,73,-7.77976
0,74,-7.77976
0,75,-7.77976
0,76,-7.77976
0,77,-7.77987
0,78,-7.77987
0,79,-7.7804
0,80,-7.7804
0,81,-7.7804
0,82,-7.7804
0,83,-7.7804
0,84,-7.7804
0,85,-7.7804
0,86,-7.7812
0,87,-7.7812
0,88,-7.7812
0,89,-7.7812
0,90,-7.7812
0,91,-7.7812
0,92,-7.7812
0,93,-7.7812
0,94,-7.7812
0,95,-7.7812
0,96,-7.7812
0,97,-7.7812
0,98,-7.7812
0,99,-7.7812
