ligand,generation,genetic_score
0,0,81128.5
0,1,7850.16
0,2,1738.6
0,3,1064.57
0,4,799.313
0,5,528.516
0,6,491.763
0,7,284.159
0,8,268.438
0,9,246.032
0,10,243.484
0,11,237.067
0,12,233.797
0,13,218.566
0,14,217.424
0,15,212.075
0,16,209.176
0,17,205.807
0,18,205.799
0,19,205.229
0,20,204.992
0,21,204.954
0,22,204.668
0,23,204.668
0,24,204.668
0,25,204.668
0,26,204.549
0,27,203.319
0,28,201.638
0,29,201.556
0,30,201.556
0,31,200.38
0,32,200.059
0,33,200.059
0,34,200.005
0,35,199.78
0,36,199.498
0,37,199.463
0,38,199.298
0,39,199.421
0,40,199.421
0,41,199.421
0,42,199.421
0,43,199.421
0,44,199.352
0,45,199.352
0,46,199.352
0,47,199.352
0,48,199.352
0,49,199.352
0,50,199.352
0,51,199.352
0,52,199.29
0,53,199.352
0,54,199.352
0,55,199.289
0,56,199.215
0,57,199.215
0,58,199.215
0,59,199.215
0,60,199.145
0,61,199.215
0,62,199.215
0,63,199.215
0,64,199.205
0,65,199.215
0,66,199.215
0,67,199.215
0,68,198.942
0,69,198.963
0,70,198.963
0,71,198.963
0,72,198.963
0,73,198.963
0,74,198.963
0,75,198.963
0,76,198.963
0,77,198.963
0,78,198.963
0,79,198.963
0,80,198.963
0,81,198.963
0,82,198.963
0,83,198.963
0,84,198.963
0,85,198.963
0,86,198.95
0,87,198.95
0,88,198.682
0,89,198.95
0,90,198.95
0,91,198.95
0,92,198.95
0,93,198.95
0,94,198.95
0,95,198.95
0,96,198.95
0,97,198.95
0,98,198.95
0,99,198.682
