ligand,generation,genetic_score
0,0,81128.5
0,1,6121.97
0,2,6121.97
0,3,1950.55
0,4,1908.72
0,5,1517.81
0,6,1486.04
0,7,1307.05
0,8,1280.88
0,9,1247.43
0,10,1225.74
0,11,1190.31
0,12,1177.88
0,13,1161.75
0,14,1155.16
0,15,1109.15
0,16,1109.03
0,17,1109.03
0,18,1108.99
0,19,1108.99
0,20,1108.99
0,21,1108.99
0,22,1108.99
0,23,1108.97
0,24,1108.97
0,25,1108.97
0,26,1108.97
0,27,1108.96
0,28,1108.96
0,29,1091.53
0,30,1091.47
0,31,1091.47
0,32,1091.47
0,33,1091.47
0,34,1091.47
0,35,1091.47
0,36,1091.47
0,37,1091.47
0,38,1091.47
0,39,1091.47
0,40,1091.47
0,41,1090.94
0,42,1090.94
0,43,1088.25
0,44,1088.02
0,45,1088.02
0,46,1087.75
0,47,1087.88
0,48,1087.4
0,49,1087.26
0,50,1087.26
0,51,1087.26
0,52,1087.26
0,53,1087.26
0,54,1087.26
0,55,1087.26
0,56,1081.79
0,57,1079.93
0,58,1078.74
0,59,1078.74
0,60,1071.78
0,61,1063.03
0,62,1058.33
0,63,1061.37
0,64,1060.99
0,65,1060.81
0,66,1058.32
0,67,1057.64
0,68,1057.64
0,69,1057.64
0,70,1057.64
0,71,1020.48
0,72,1056.41
0,73,1036.96
0,74,1036.96
0,75,1006.43
0,76,1002.73
0,77,1002.73
0,78,1002.73
0,79,994.524
0,80,994.524
0,81,993.054
0,82,993.054
0,83,984.827
0,84,980.336
0,85,980.336
0,86,980.336
0,87,980.336
0,88,980.336
0,89,979.981
0,90,979.981
0,91,979.981
0,92,979.174
0,93,979.286
0,94,979.286
0,95,976.815
0,96,976.815
0,97,976.101
0,98,976.101
0,99,975.127
