ligand,generation,genetic_score
0,0,69808.6
0,1,68832.6
0,2,68520.4
0,3,184.699
0,4,184.682
0,5,-8.85021
0,6,-9.03288
0,7,-16.1133
0,8,-16.2015
0,9,-16.2015
0,10,-16.2042
0,11,-16.2114
0,12,-16.2114
0,13,-16.2182
0,14,-16.2182
0,15,-16.2183
0,16,-16.2246
0,17,-16.2183
0,18,-16.2245
0,19,-16.2264
0,20,-16.2264
0,21,-16.2264
0,22,-16.2327
0,23,-16.2359
0,24,-16.2359
0,25,-16.2398
0,26,-16.2403
0,27,-16.2398
0,28,-16.264
0,29,-16.2403
0,30,-16.2453
0,31,-16.2403
0,32,-16.2743
0,33,-16.2743
0,34,-16.2743
0,35,-16.2744
0,36,-16.2744
0,37,-16.2744
0,38,-16.2744
0,39,-16.2744
0,40,-16.2744
0,41,-16.2744
0,42,-16.2744
0,43,-16.2755
0,44,-16.2755
0,45,-16.2756
0,46,-16.2756
0,47,-16.2756
0,48,-16.2756
0,49,-16.2756
0,50,-16.2756
0,51,-16.2756
0,52,-16.2756
0,53,-16.2757
0,54,-16.2757
0,55,-16.2757
0,56,-16.2757
0,57,-16.2757
0,58,-16.2757
0,59,-16.2757
0,60,-16.2757
0,61,-16.2757
0,62,-16.2757
0,63,-16.2757
0,64,-16.2757
0,65,-16.2757
0,66,-16.2769
0,67,-16.2769
0,68,-16.2769
0,69,-16.2769
0,70,-16.2769
0,71,-16.2769
0,72,-16.2769
0,73,-16.2769
0,74,-16.2769
0,75,-16.2769
0,76,-16.2769
0,77,-16.2769
0,78,-16.2769
0,79,-16.2769
0,80,-16.2769
0,81,-16.2769
0,82,-16.2769
0,83,-16.2769
0,84,-16.2769
0,85,-16.2769
0,86,-16.2769
0,87,-16.2769
0,88,-16.2769
0,89,-16.2769
0,90,-16.2769
0,91,-16.2769
0,92,-16.2769
0,93,-16.2769
0,94,-16.2769
0,95,-16.2769
0,96,-16.2769
0,97,-16.2769
0,98,-16.2769
0,99,-16.2769
