ligand,generation,genetic_score
0,0,69808.6
0,1,885.346
0,2,883.09
0,3,-9.03464
0,4,-9.03464
0,5,-16.151
0,6,-16.1837
0,7,-16.0597
0,8,-16.0949
0,9,-16.0041
0,10,-16.0156
0,11,-15.8106
0,12,-15.8592
0,13,-15.8686
0,14,-15.9253
0,15,-15.9282
0,16,-16.0202
0,17,-15.9605
0,18,-15.9605
0,19,-15.9514
0,20,-15.9795
0,21,-15.9768
0,22,-15.9887
0,23,-16.0034
0,24,-16.0144
0,25,-16.0121
0,26,-16.0343
0,27,-15.9044
0,28,-15.9232
0,29,-15.8136
0,30,-15.8136
0,31,-15.6558
0,32,-15.7621
0,33,-15.5694
0,34,-15.6204
0,35,-15.6034
0,36,-15.7179
0,37,-15.644
0,38,-15.6589
0,39,-15.7083
0,40,-15.7137
0,41,-15.6666
0,42,-15.7377
0,43,-15.5849
0,44,-15.6056
0,45,-15.6422
0,46,-15.6621
0,47,-15.6152
0,48,-15.6636
0,49,-15.6302
0,50,-15.7237
0,51,-15.5756
0,52,-15.6653
0,53,-15.4955
0,54,-15.666
0,55,-15.5866
0,56,-15.679
0,57,-15.8084
0,58,-15.8238
0,59,-15.7254
0,60,-15.8876
0,61,-16.0794
0,62,-16.0794
0,63,-15.8553
0,64,-15.9401
0,65,-15.9907
0,66,-15.9907
0,67,-16.0022
0,68,-16.005
0,69,-15.924
0,70,-15.9592
0,71,-15.9053
0,72,-15.9595
0,73,-15.9944
0,74,-16.0271
0,75,-15.9574
0,76,-15.9871
0,77,-16.0231
0,78,-16.0231
0,79,-15.9359
0,80,-15.9821
0,81,-15.9581
0,82,-15.985
0,83,-15.8777
0,84,-15.8914
0,85,-15.9216
0,86,-15.9543
0,87,-15.9803
0,88,-15.9803
0,89,-15.6897
0,90,-15.8038
0,91,-15.9341
0,92,-15.9937
0,93,-15.9685
0,94,-15.9905
0,95,-15.9499
0,96,-15.966
0,97,-16.0082
0,98,-16.0133
0,99,-15.9936
