ligand,generation,genetic_score
0,0,69808.6
0,1,69694.2
0,2,66972.4
0,3,803.886
0,4,803.862
0,5,343.558
0,6,343.558
0,7,155.888
0,8,62.3285
0,9,62.2125
0,10,57.1694
0,11,-14.0767
0,12,-14.0767
0,13,-14.3907
0,14,-14.4105
0,15,-14.3989
0,16,-14.4177
0,17,-14.4294
0,18,-14.4294
0,19,-14.4294
0,20,-14.4294
0,21,-14.4294
0,22,-14.4337
0,23,-14.4341
0,24,-14.4341
0,25,-14.4341
0,26,-14.4371
0,27,-14.4371
0,28,-14.4545
0,29,-14.4371
0,30,-14.4686
0,31,-14.4686
0,32,-14.4695
0,33,-14.4695
0,34,-14.4695
0,35,-14.4695
0,36,-14.4695
0,37,-14.4695
0,38,-14.4695
0,39,-14.4695
0,40,-14.4695
0,41,-14.4695
0,42,-14.4695
0,43,-14.4823
0,44,-14.5065
0,45,-14.5065
0,46,-14.5065
0,47,-14.5065
0,48,-14.511
0,49,-14.511
0,50,-14.511
0,51,-14.511
0,52,-14.511
0,53,-14.511
0,54,-14.511
0,55,-14.5145
0,56,-14.5344
0,57,-14.5344
0,58,-14.5344
0,59,-14.5348
0,60,-14.5348
0,61,-14.5348
0,62,-14.5348
0,63,-14.5354
0,64,-14.5354
0,65,-14.5354
0,66,-14.5354
0,67,-14.5354
0,68,-14.5354
0,69,-14.5354
0,70,-14.5354
0,71,-14.5354
0,72,-14.5356
0,73,-14.5354
0,74,-14.5354
0,75,-14.5354
0,76,-14.5354
0,77,-14.5354
0,78,-14.5354
0,79,-14.5354
0,80,-14.5354
0,81,-14.5354
0,82,-14.5354
0,83,-14.5354
0,84,-14.5354
0,85,-14.5358
0,86,-14.5358
0,87,-14.5408
0,88,-14.5408
0,89,-14.5408
0,90,-14.5408
0,91,-14.5408
0,92,-14.5408
0,93,-14.5408
0,94,-14.5408
0,95,-14.5408
0,96,-14.5408
0,97,-14.5408
0,98,-14.5408
0,99,-14.5408
