ligand,generation,genetic_score
0,0,69808.6
0,1,69694.2
0,2,64879.7
0,3,6771.8
0,4,5031.5
0,5,4545.62
0,6,2927.11
0,7,1645.73
0,8,21.9625
0,9,-13.9452
0,10,-13.9592
0,11,-13.9592
0,12,-13.9644
0,13,-14.1377
0,14,-14.1377
0,15,-14.2586
0,16,-14.2586
0,17,-14.2803
0,18,-14.2803
0,19,-14.2823
0,20,-14.2823
0,21,-14.2823
0,22,-14.2823
0,23,-14.2823
0,24,-14.2823
0,25,-14.2823
0,26,-14.296
0,27,-14.296
0,28,-14.296
0,29,-15.2632
0,30,-15.2632
0,31,-15.5412
0,32,-15.5412
0,33,-15.6187
0,34,-15.6187
0,35,-15.6198
0,36,-15.6198
0,37,-15.6198
0,38,-15.7452
0,39,-15.8224
0,40,-15.7464
0,41,-15.7474
0,42,-15.7474
0,43,-15.7474
0,44,-15.7474
0,45,-15.8003
0,46,-15.8003
0,47,-15.8706
0,48,-15.8706
0,49,-15.942
0,50,-15.9684
0,51,-15.97
0,52,-15.97
0,53,-15.97
0,54,-15.97
0,55,-15.97
0,56,-15.97
0,57,-15.97
0,58,-15.97
0,59,-15.97
0,60,-15.97
0,61,-15.97
0,62,-15.97
0,63,-15.9754
0,64,-15.9935
0,65,-15.9941
0,66,-15.9941
0,67,-15.9941
0,68,-15.9941
0,69,-15.9941
0,70,-15.9941
0,71,-15.9941
0,72,-15.9959
0,73,-15.9959
0,74,-15.9959
0,75,-15.9959
0,76,-15.9959
0,77,-16.0013
0,78,-16.0013
0,79,-16.0013
0,80,-16.0013
0,81,-16.0014
0,82,-16.0014
0,83,-16.0014
0,84,-16.0014
0,85,-16.0014
0,86,-16.0014
0,87,-16.0014
0,88,-16.0014
0,89,-16.0168
0,90,-16.0168
0,91,-16.0168
0,92,-16.0168
0,93,-16.0168
0,94,-16.0168
0,95,-16.0188
0,96,-16.0188
0,97,-16.0218
0,98,-16.0218
0,99,-16.0218
