ligand,generation,genetic_score
0,0,69808.6
0,1,1737.03
0,2,1205.64
0,3,32.9153
0,4,11.6685
0,5,2.55286
0,6,1.37258
0,7,0.0681506
0,8,-0.112273
0,9,-0.745935
0,10,-1.20402
0,11,-2.22993
0,12,-2.49192
0,13,-3.0449
0,14,-3.10071
0,15,-3.53837
0,16,-3.55981
0,17,-3.98971
0,18,-3.99909
0,19,-4.06708
0,20,-4.07717
0,21,-4.08165
0,22,-4.08933
0,23,-4.09506
0,24,-4.09964
0,25,-4.09966
0,26,-4.10496
0,27,-4.10536
0,28,-4.11288
0,29,-4.12009
0,30,-4.12169
0,31,-4.12169
0,32,-4.12219
0,33,-4.12283
0,34,-4.12402
0,35,-4.12449
0,36,-4.12458
0,37,-4.13653
0,38,-4.13671
0,39,-4.13664
0,40,-4.13671
0,41,-4.13671
0,42,-4.13671
0,43,-4.13671
0,44,-4.13671
0,45,-4.13671
0,46,-4.13671
0,47,-4.13671
0,48,-4.13671
0,49,-4.13671
0,50,-4.13671
0,51,-4.14132
0,52,-4.14132
0,53,-4.14155
0,54,-4.14907
0,55,-4.15172
0,56,-4.15172
0,57,-4.15172
0,58,-4.15172
0,59,-4.1534
0,60,-4.15535
0,61,-4.15547
0,62,-4.15547
0,63,-4.15576
0,64,-4.15576
0,65,-4.15576
0,66,-4.15576
0,67,-4.15576
0,68,-4.15576
0,69,-4.15576
0,70,-4.15576
0,71,-4.15576
0,72,-4.15581
0,73,-4.15701
0,74,-4.15701
0,75,-4.15701
0,76,-4.15777
0,77,-4.15898
0,78,-4.15898
0,79,-4.15905
0,80,-4.15905
0,81,-4.15944
0,82,-4.15944
0,83,-4.15944
0,84,-4.15958
0,85,-4.1596
0,86,-4.15961
0,87,-4.1596
0,88,-4.15963
0,89,-4.1596
0,90,-4.15963
0,91,-4.1596
0,92,-4.1596
0,93,-4.1596
0,94,-4.1596
0,95,-4.1596
0,96,-4.1596
0,97,-4.1596
0,98,-4.1596
0,99,-4.1596
