ligand,generation,genetic_score
0,0,69808.6
0,1,69694.2
0,2,7140.2
0,3,63.0245
0,4,-0.502226
0,5,0.330008
0,6,-2.12962
0,7,-3.27529
0,8,-3.20634
0,9,-12.907
0,10,-13.0549
0,11,-15.2268
0,12,-15.2268
0,13,-15.3193
0,14,-15.3193
0,15,-15.3461
0,16,-15.3592
0,17,-15.4005
0,18,-15.4344
0,19,-15.4372
0,20,-15.4534
0,21,-15.4578
0,22,-15.4579
0,23,-15.4636
0,24,-15.4682
0,25,-15.4638
0,26,-15.4681
0,27,-15.4682
0,28,-15.474
0,29,-15.4682
0,30,-15.4823
0,31,-15.4823
0,32,-15.4941
0,33,-15.4941
0,34,-15.4941
0,35,-15.4956
0,36,-15.506
0,37,-15.5067
0,38,-15.5079
0,39,-15.533
0,40,-15.533
0,41,-15.5416
0,42,-15.5845
0,43,-15.5596
0,44,-15.5651
0,45,-15.5982
0,46,-15.6289
0,47,-15.7583
0,48,-15.7583
0,49,-15.792
0,50,-15.792
0,51,-15.8034
0,52,-15.8043
0,53,-15.8047
0,54,-15.8057
0,55,-15.8057
0,56,-15.806
0,57,-15.806
0,58,-15.806
0,59,-15.806
0,60,-15.806
0,61,-15.806
0,62,-15.8187
0,63,-15.8094
0,64,-15.8094
0,65,-15.8094
0,66,-15.811
0,67,-15.811
0,68,-15.811
0,69,-15.811
0,70,-15.8116
0,71,-15.8116
0,72,-15.8288
0,73,-15.8352
0,74,-15.8352
0,75,-15.8356
0,76,-15.8356
0,77,-15.8356
0,78,-15.8356
0,79,-15.8356
0,80,-15.8356
0,81,-15.8356
0,82,-15.8356
0,83,-15.8356
0,84,-15.8389
0,85,-15.8386
0,86,-15.8393
0,87,-15.8393
0,88,-15.8393
0,89,-15.8397
0,90,-15.8397
0,91,-15.8399
0,92,-15.8405
0,93,-15.8405
0,94,-15.8407
0,95,-15.8407
0,96,-15.8407
0,97,-15.8407
0,98,-15.8423
0,99,-15.8625
