ligand,generation,genetic_score
0,0,69808.6
0,1,879.009
0,2,63.3086
0,3,2.83124
0,4,1.18357
0,5,-0.232111
0,6,-1.2008
0,7,-2.10185
0,8,-2.30482
0,9,-3.18105
0,10,-3.19045
0,11,-3.2837
0,12,-3.30125
0,13,-3.31068
0,14,-3.3143
0,15,-3.34325
0,16,-3.34361
0,17,-3.36555
0,18,-3.37012
0,19,-3.38034
0,20,-3.38147
0,21,-3.38147
0,22,-3.38227
0,23,-3.38149
0,24,-3.3815
0,25,-3.38178
0,26,-3.38254
0,27,-3.38497
0,28,-3.38677
0,29,-3.38677
0,30,-3.38927
0,31,-3.38945
0,32,-3.38945
0,33,-3.38991
0,34,-3.39014
0,35,-3.39014
0,36,-3.39502
0,37,-3.39502
0,38,-3.39502
0,39,-3.40491
0,40,-3.41272
0,41,-3.41365
0,42,-3.41447
0,43,-3.41485
0,44,-3.41485
0,45,-3.41485
0,46,-3.41485
0,47,-3.41504
0,48,-3.41504
0,49,-3.41504
0,50,-3.41504
0,51,-3.41579
0,52,-3.41579
0,53,-3.41579
0,54,-3.41579
0,55,-3.41579
0,56,-3.41579
0,57,-3.41579
0,58,-3.41579
0,59,-3.41579
0,60,-3.41579
0,61,-3.41651
0,62,-3.41651
0,63,-3.41651
0,64,-3.41651
0,65,-3.41651
0,66,-3.41654
0,67,-3.41651
0,68,-3.41651
0,69,-3.41651
0,70,-3.41651
0,71,-3.41651
0,72,-3.41693
0,73,-3.41651
0,74,-3.41651
0,75,-3.41651
0,76,-3.41651
0,77,-3.41651
0,78,-3.41651
0,79,-3.41651
0,80,-3.41651
0,81,-3.41651
0,82,-3.41651
0,83,-3.41651
0,84,-3.41651
0,85,-3.41651
0,86,-3.41651
0,87,-3.41651
0,88,-3.41651
0,89,-3.41651
0,90,-3.41651
0,91,-3.41651
0,92,-3.41651
0,93,-3.41651
0,94,-3.41651
0,95,-3.41651
0,96,-3.41651
0,97,-3.41651
0,98,-3.41651
0,99,-3.41651
