ligand,generation,genetic_score
0,0,69808.6
0,1,69694.2
0,2,64821.5
0,3,5703.85
0,4,5218.32
0,5,1042.96
0,6,384.507
0,7,-0.205698
0,8,-0.453513
0,9,-1.31648
0,10,-2.45638
0,11,-3.91598
0,12,-4.01749
0,13,-5.41412
0,14,-6.09793
0,15,-7.29929
0,16,-7.35746
0,17,-9.10161
0,18,-9.35165
0,19,-10.7105
0,20,-10.9533
0,21,-12.2154
0,22,-12.384
0,23,-13.9676
0,24,-13.9769
0,25,-14.6555
0,26,-14.6917
0,27,-15.3828
0,28,-15.434
0,29,-15.7571
0,30,-15.8045
0,31,-16.0378
0,32,-16.0513
0,33,-16.0998
0,34,-16.108
0,35,-16.1031
0,36,-16.109
0,37,-16.1543
0,38,-16.1599
0,39,-16.1644
0,40,-16.1688
0,41,-16.1703
0,42,-16.1739
0,43,-16.1739
0,44,-16.1766
0,45,-16.1765
0,46,-16.1765
0,47,-16.1781
0,48,-16.1781
0,49,-16.1781
0,50,-16.1785
0,51,-16.1785
0,52,-16.1785
0,53,-16.1839
0,54,-16.1914
0,55,-16.1934
0,56,-16.1934
0,57,-16.1968
0,58,-16.1988
0,59,-16.2323
0,60,-16.2323
0,61,-16.2502
0,62,-16.2508
0,63,-16.2516
0,64,-16.2516
0,65,-16.2535
0,66,-16.2561
0,67,-16.2561
0,68,-16.2594
0,69,-16.2566
0,70,-16.2589
0,71,-16.2568
0,72,-16.2593
0,73,-16.2592
0,74,-16.2594
0,75,-16.2601
0,76,-16.2604
0,77,-16.2611
0,78,-16.2611
0,79,-16.2612
0,80,-16.2614
0,81,-16.2615
0,82,-16.2615
0,83,-16.2615
0,84,-16.2633
0,85,-16.2615
0,86,-16.2615
0,87,-16.2615
0,88,-16.2615
0,89,-16.2615
0,90,-16.2615
0,91,-16.2615
0,92,-16.2615
0,93,-16.2624
0,94,-16.2624
0,95,-16.2629
0,96,-16.2629
0,97,-16.2633
0,98,-16.2633
0,99,-16.2634
