ligand,generation,genetic_score
0,0,20352.3
0,1,4.02628
0,2,4.02628
0,3,-0.1652
0,4,-0.173459
0,5,-1.25936
0,6,-1.27903
0,7,-2.15703
0,8,-2.21629
0,9,-2.81317
0,10,-2.81337
0,11,-2.90513
0,12,-2.90665
0,13,-2.98932
0,14,-2.99023
0,15,-3.05654
0,16,-3.74976
0,17,-3.89875
0,18,-4.00316
0,19,-4.13254
0,20,-4.13795
0,21,-4.27318
0,22,-4.27691
0,23,-4.34729
0,24,-4.36126
0,25,-4.42004
0,26,-4.45763
0,27,-4.55974
0,28,-4.57331
0,29,-4.64456
0,30,-4.65258
0,31,-4.68817
0,32,-4.70775
0,33,-4.77417
0,34,-4.80732
0,35,-4.83603
0,36,-4.83668
0,37,-4.85018
0,38,-4.8561
0,39,-4.92668
0,40,-4.92668
0,41,-4.93728
0,42,-4.93976
0,43,-4.94494
0,44,-4.94534
0,45,-4.95906
0,46,-4.96214
0,47,-4.97959
0,48,-4.99013
0,49,-4.99007
0,50,-4.99312
0,51,-4.99635
0,52,-4.99808
0,53,-4.99973
0,54,-4.99991
0,55,-5.00644
0,56,-5.00666
0,57,-5.01116
0,58,-5.01203
0,59,-5.01865
0,60,-5.01897
0,61,-5.01962
0,62,-5.02274
0,63,-5.02654
0,64,-5.02931
0,65,-5.03555
0,66,-5.03584
0,67,-5.04016
0,68,-5.04155
0,69,-5.0433
0,70,-5.04416
0,71,-5.04598
0,72,-5.04721
0,73,-5.04883
0,74,-5.04898
0,75,-5.05091
0,76,-5.05091
0,77,-5.05408
0,78,-5.05424
0,79,-5.05423
0,80,-5.05487
0,81,-5.05613
0,82,-5.06058
0,83,-5.06094
0,84,-5.0616
0,85,-5.06359
0,86,-5.06359
0,87,-5.06949
0,88,-5.07051
0,89,-5.07201
0,90,-5.07201
0,91,-5.07456
0,92,-5.07552
0,93,-5.07999
0,94,-5.08148
0,95,-5.08184
0,96,-5.08252
0,97,-5.0844
0,98,-5.08514
0,99,-5.08745
