ligand,generation,genetic_score
0,0,20352.3
0,1,4.72785
0,2,1.3651
0,3,0.467796
0,4,0.0934529
0,5,-2.03342
0,6,-2.04868
0,7,-4.35905
0,8,-4.33862
0,9,-4.6854
0,10,-4.6854
0,11,-4.73946
0,12,-4.74003
0,13,-4.76893
0,14,-4.78241
0,15,-4.78247
0,16,-4.84045
0,17,-4.79119
0,18,-4.79119
0,19,-4.79444
0,20,-4.79507
0,21,-4.79811
0,22,-4.79811
0,23,-4.80226
0,24,-4.83694
0,25,-4.80226
0,26,-4.80835
0,27,-4.8097
0,28,-4.8097
0,29,-4.8107
0,30,-4.8107
0,31,-4.8107
0,32,-4.86148
0,33,-4.81126
0,34,-4.81126
0,35,-4.87439
0,36,-4.87449
0,37,-4.87449
0,38,-4.87668
0,39,-4.87449
0,40,-4.87449
0,41,-4.87743
0,42,-4.87743
0,43,-4.87743
0,44,-4.87743
0,45,-4.87743
0,46,-4.87743
0,47,-4.87758
0,48,-4.87758
0,49,-4.8785
0,50,-4.8785
0,51,-4.88146
0,52,-4.88401
0,53,-4.88311
0,54,-4.88311
0,55,-4.88311
0,56,-4.88371
0,57,-4.88312
0,58,-4.88373
0,59,-4.88374
0,60,-4.88374
0,61,-4.88374
0,62,-4.88468
0,63,-4.88468
0,64,-4.88468
0,65,-4.88468
0,66,-4.88468
0,67,-4.88476
0,68,-4.88476
0,69,-4.88476
0,70,-4.88477
0,71,-4.88479
0,72,-4.88479
0,73,-4.88479
0,74,-4.88479
0,75,-4.88483
0,76,-4.88483
0,77,-4.88483
0,78,-4.88483
0,79,-4.88483
0,80,-4.88483
0,81,-4.88483
0,82,-4.88483
0,83,-4.88483
0,84,-4.88483
0,85,-4.88483
0,86,-4.88483
0,87,-4.89404
0,88,-4.89404
0,89,-4.89404
0,90,-4.89404
0,91,-4.89404
0,92,-4.89404
0,93,-4.89404
0,94,-4.89404
0,95,-4.89404
0,96,-4.89404
0,97,-4.89404
0,98,-4.92745
0,99,-4.92745
