ligand,generation,genetic_score
0,0,20352.3
0,1,2.40237
0,2,0.659073
0,3,-0.0936757
0,4,-0.304706
0,5,-0.881932
0,6,-1.98014
0,7,-2.30663
0,8,-2.30852
0,9,-3.59177
0,10,-3.63172
0,11,-3.71427
0,12,-3.72544
0,13,-3.76012
0,14,-3.76838
0,15,-3.79255
0,16,-3.79311
0,17,-3.82721
0,18,-3.83536
0,19,-3.84233
0,20,-3.86099
0,21,-3.85486
0,22,-3.86722
0,23,-3.87303
0,24,-3.87586
0,25,-3.88661
0,26,-3.88661
0,27,-3.89019
0,28,-3.89062
0,29,-3.90407
0,30,-3.90539
0,31,-3.91036
0,32,-3.91062
0,33,-3.91137
0,34,-3.9114
0,35,-3.91687
0,36,-3.9184
0,37,-3.92057
0,38,-3.92057
0,39,-3.92924
0,40,-3.92924
0,41,-3.94485
0,42,-3.94513
0,43,-3.95467
0,44,-3.95467
0,45,-3.95666
0,46,-3.95666
0,47,-3.97148
0,48,-3.97371
0,49,-3.97279
0,50,-3.97279
0,51,-3.975
0,52,-3.975
0,53,-3.98618
0,54,-3.99509
0,55,-4.01946
0,56,-4.03755
0,57,-4.03833
0,58,-4.04607
0,59,-4.09356
0,60,-4.09356
0,61,-4.12679
0,62,-4.14397
0,63,-4.28263
0,64,-4.3205
0,65,-4.38107
0,66,-4.38107
0,67,-4.41912
0,68,-4.43471
0,69,-4.45389
0,70,-4.46937
0,71,-4.49272
0,72,-4.49272
0,73,-4.50349
0,74,-4.50797
0,75,-4.52563
0,76,-4.52563
0,77,-4.52579
0,78,-4.52783
0,79,-4.52786
0,80,-4.52958
0,81,-4.52961
0,82,-4.53102
0,83,-4.53063
0,84,-4.53106
0,85,-4.53106
0,86,-4.53165
0,87,-4.53194
0,88,-4.5324
0,89,-4.53293
0,90,-4.53293
0,91,-4.53293
0,92,-4.53293
0,93,-4.53293
0,94,-4.53293
0,95,-4.55306
0,96,-4.55313
0,97,-4.55588
0,98,-4.55646
0,99,-4.55649
